lemma,POS,freq
Spross,NN,11979
komponent,ADJA,11978
Murks,NN,11963
frank,ADJD,11963
Ich,NN,11954
Pappel,NN,11950
Fortuna,NN,11947
Stöhnen,NN,11930
Etikette,NN,11925
Spezi,NN,11921
Kaskade,NN,11916
Stecken,NN,11912
münden,VVINF,11911
Rüssel,NN,11892
Synapse,NN,11875
Karaoke,NN,11872
Schlich,NN,11858
feilen,VVINF,11857
Flamingo,NN,11855
schwören,VVINF,11839
Utopia,NN,11836
Drossel,NN,11821
lockern,VVINF,11815
blocken,VVINF,11815
Rekurs,NN,11802
Empfangen,NN,11789
Kühle,NN,11788
besser,PTKVZ,11788
Sortieren,NN,11785
Zählen,NN,11777
Fehl,NN,11770
manifestieren,VVINF,11766
deklarieren,VVINF,11764
Eidechse,NN,11762
komponieren,VVINF,11755
grübeln,VVINF,11754
schüren,VVINF,11751
Kruzifix,NN,11722
Förde,NN,11718
Nippel,NN,11716
profund,ADJA,11715
Krem,NN,11712
Kantate,NN,11711
Vasall,NN,11710
Krake,NN,11700
Pascha,NN,11694
Koje,NN,11694
grenzen,VVINF,11687
Pantheon,NN,11686
Pipi,NN,11675
Aas,NN,11673
Schlund,NN,11656
stolpern,VVINF,11652
Lasse,NN,11630
Krümmel,NN,11629
bleich,ADJD,11629
bleich,ADJA,11278
Schmalz,NN,11600
reklamieren,VVINF,11596
Garnison,NN,11593
schmökern,VVINF,11580
Kelle,NN,11558
maß,PTKVZ,11556
Cognac,NN,11547
Wok,NN,11525
Kitt,NN,11516
Haschisch,NN,11509
Kaste,NN,11508
Boese,NN,11508
rasen,VVINF,11504
Harn,NN,11503
bändigen,VVINF,11494
Stuss,NN,11466
Kutte,NN,11465
Avocado,NN,11457
Aikido,NN,11455
polieren,VVINF,11454
Halleluja,NN,11438
bronzen,ADJA,11438
Chorus,NN,11436
Pogrom,NN,11434
Karat,NN,11422
Krempel,NN,11416
Saphir,NN,11407
Asbest,NN,11364
Heli,NN,11360
stand,PTKVZ,11352
adoptieren,VVINF,11351
Tunika,NN,11348
Neurose,NN,11345
Glukose,NN,11345
dunkelrot,ADJA,11319
Sonett,NN,11298
Sichel,NN,11289
krude,ADJA,11277
prügeln,VVINF,11248
suggerieren,VVINF,11247
wischen,VVINF,11236
Bor,NN,11228
Stottern,NN,11195
Stigma,NN,11188
Pelikan,NN,11181
Hau,NN,11172
kneten,VVINF,11163
Auditor,NN,11158
Obelisk,NN,11156
Schwenk,NN,11155
Diorama,NN,11146
Safran,NN,11133
Tumult,NN,11116
Prosecco,NN,11102
Banjo,NN,11091
knabbern,VVINF,11077
kontra,APPR,11076
Drohne,NN,11071
Kauen,NN,11040
Skalpell,NN,11033
Attitüde,NN,11025
Warten,NN,11024
Cellulite,NN,11023
Dialyse,NN,11021
Kropf,NN,11016
schultern,VVINF,11014
Marquis,NN,11002
Bummeln,NN,10996
Querele,NN,10994
Zölibat,NN,10990
Brache,NN,10979
Lauge,NN,10966
büßen,VVINF,10965
Knödel,NN,10960
rekrutieren,VVINF,10958
Markieren,NN,10957
Kubus,NN,10949
Kiesel,NN,10944
visualisieren,VVINF,10941
klemmen,VVINF,10936
kultivieren,VVINF,10934
konfus,ADJD,10933
Trainee,NN,10926
Zoff,NN,10914
Gram,NN,10913
Papyrus,NN,10910
Sauen,NN,10908
Formulieren,NN,10906
Nonsens,NN,10897
Mess,NN,10876
wackeln,VVINF,10872
schnuppe,ADJD,10871
säen,VVINF,10870
hof,PTKVZ,10865
Dezibel,NN,10847
rasieren,VVINF,10843
Buß,NN,10835
Bolle,NN,10815
Squash,NN,10814
salopp,ADJD,10813
Haiku,NN,10813
Manschette,NN,10811
brüllen,VVINF,10803
Ara,NN,10802
Bumerang,NN,10798
scannen,VVINF,10795
dosieren,VVINF,10789
Münden,NN,10787
Oboe,NN,10784
Attila,NN,10779
Schweißen,NN,10766
Halbe,NN,10766
Sarkophag,NN,10737
Fanta,NN,10727
Happen,NN,10710
spezialisieren,VVINF,10706
Bajonett,NN,10705
Retina,NN,10702
Rotz,NN,10691
kloppen,VVINF,10689
Saab,NN,10675
Fuhre,NN,10675
Drilling,NN,10671
dämpfen,VVINF,10670
Franc,NN,10669
Klaps,NN,10663
hegen,VVINF,10644
Mamma,NN,10630
hierher,PTKVZ,10619
Humus,NN,10616
parieren,VVINF,10610
Polyp,NN,10609
wühlen,VVINF,10599
Fete,NN,10593
Tussi,NN,10589
archivieren,VVINF,10587
trotzen,VVINF,10583
Schund,NN,10575
Portland,NN,10574
Hades,NN,10561
Ouvertüre,NN,10551
Survey,NN,10550
Turnus,NN,10548
schizophren,ADJA,10541
Qualle,NN,10537
Flak,NN,10533
Kuvert,NN,10528
Loft,NN,10516
attackieren,VVINF,10515
Kleben,NN,10513
wärmen,VVINF,10507
Taifun,NN,10489
Gulasch,NN,10489
pennen,VVINF,10484
Regieren,NN,10481
Moskito,NN,10471
Ulme,NN,10469
hipp,ADJD,10468
lästern,VVINF,10466
nutz,ADV,10461
les,ADJA,10454
schleichen,VVINF,10453
Feine,NN,10446
Piranha,NN,10441
Biegen,NN,10440
Mähre,NN,10439
Schlupf,NN,10420
Primus,NN,10412
Habicht,NN,10396
Rahm,NN,10394
Büffet,NN,10385
altern,VVINF,10385
resultieren,VVINF,10374
ebnen,VVINF,10374
Bausch,NN,10358
blinken,VVINF,10344
Krypta,NN,10338
Armada,NN,10338
Knirps,NN,10334
massieren,VVINF,10332
wehen,VVINF,10331
Knauf,NN,10306
Smaragd,NN,10294
Zarge,NN,10283
neutralisieren,VVINF,10281
Brokkoli,NN,10279
Topos,NN,10269
partizipieren,VVINF,10264
Flach,NN,10263
Bare,NN,10262
Pulp,NN,10244
Wanze,NN,10242
koppeln,VVINF,10241
Mol,NN,10234
klatschen,VVINF,10227
rahmen,VVINF,10222
Escort,NN,10222
Binde,NN,10213
Fasan,NN,10210
honorieren,VVINF,10203
Prüm,NN,10193
Nicken,NN,10193
Bresche,NN,10180
Audienz,NN,10162
Plaque,NN,10147
Degen,NN,10142
dehnen,VVINF,10131
langen,VVINF,10117
musizieren,VVINF,10102
transformieren,VVINF,10099
obszön,ADJA,10096
Dinkel,NN,10094
Pantomime,NN,10091
Kölle,NN,10084
Makrele,NN,10082
Posse,NN,10081
Krüppel,NN,10078
hemmen,VVINF,10071
Lund,NN,10066
Tross,NN,10062
schminken,VVINF,10058
Henkel,NN,10056
Scrollen,NN,10046
meditieren,VVINF,10046
bus,ADJA,10041
Hocke,NN,10034
drosseln,VVINF,10031
Fug,NN,10030
Adept,NN,10008
Niesen,NN,10005
