lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base,query_by_hand,query_pos,merge
Minderung,,mindern,VVINF,1831,1344,1,1,,,
Minderung,,minderen,VVINF,1831,0,1,,,,
Minimierung,,minimieren,VVINF,891,2380,1,1,,,
Minimierung,,minimiern,VVINF,891,0,1,,,,
Mischung,,mischen,VVINF,19212,2602,1,1,,,
Mitbenutzung,,mitbenutzen,VVINF,271,94,1,1,,,
Mitbestimmung,,mitbestimmen,VVINF,1912,554,1,1,,,
Mitfinanzierung,,mitfinanzieren,VVINF,167,150,1,1,,,
Mitfinanzierung,,mitfinanziern,VVINF,167,0,1,,,,
Mithaftung,,mithaften,VVINF,92,15,1,1,,,
Mitteilung,,mitteilen,VVINF,10594,7256,1,1,,,
Mitteilung,,mitteieln,VVINF,10594,0,1,,,,
Mitveranlassung,,mitveranlassen,VVINF,18,0,1,1,,,
Mitverantwortung,,mitverantworten,VVINF,817,26,1,1,,,
Mitwirkung,,mitwirken,VVINF,4468,1550,1,1,,,
Mobilisierung,,mobilisieren,VVINF,1542,1552,1,1,,,
Mobilisierung,,mobilisiern,VVINF,1542,0,1,,,,
Möblierung,,möblieren,VVINF,307,26,1,1,,,
Möblierung,,möbliern,VVINF,307,0,1,,,,
Modellierung,,modellieren,VVINF,1679,531,1,1,,,
Modellierung,,modelliern,VVINF,1679,0,1,,,,
Modernisierung,,modernisieren,VVINF,5218,664,1,1,,,
Modernisierung,,modernisiern,VVINF,5218,0,1,,,,
Modifizierung,,modifizieren,VVINF,418,902,1,1,,,
Modifizierung,,modifiziern,VVINF,418,0,1,,,,
Montierung,,montieren,VVINF,574,2565,1,1,,,
Montierung,,montiern,VVINF,574,0,1,,,,
Motivierung,,motivieren,VVINF,115,3741,1,1,,,
Motivierung,,motiviern,VVINF,115,0,1,,,,
Motorisierung,,motorisieren,VVINF,835,17,1,1,,,
Motorisierung,,motorisiern,VVINF,835,0,1,,,,
Mumifizierung,,mumifizieren,VVINF,53,8,1,1,,,
Mumifizierung,,mumifiziern,VVINF,53,0,1,,,,
Mündung,,münden,VVINF,1529,614,1,1,,,
Musterung,,mustern,VVINF,519,94,1,1,,,
Musterung,,musteren,VVINF,519,0,1,,,,
Mutmaßung,,mutmaßen,VVINF,733,271,1,1,,,
Nachahmung,,nachahmen,VVINF,1490,355,1,1,,,
Nachbearbeitung,,nachbearbeiten,VVINF,897,194,1,1,,,
Nachbesserung,,nachbessern,VVINF,1279,517,1,1,,,
Nachbesserung,,nachbesseren,VVINF,1279,0,1,,,,
Nachbestellung,,nachbestellen,VVINF,151,229,1,1,,,
Nachbestellung,,nachbesteleln,VVINF,151,0,1,,,,
Nachbildung,,nachbilden,VVINF,1085,209,1,1,,,
Nacherfassung,,nacherfassen,VVINF,4,0,1,1,,,
Nachfakturierung,,nachfakturieren,VVINF,0,0,1,1,,,
Nachfakturierung,,nachfakturiern,VVINF,0,0,1,,,,
Nachforschung,,nachforschen,VVINF,1937,193,1,1,,,
Nachgenehmigung,,nachgenehmigen,VVINF,3,0,1,1,,,
Nachheizung,,nachheizen,VVINF,27,12,1,1,,,
Nachlackierung,,nachlackieren,VVINF,12,0,1,1,,,
Nachlackierung,,nachlackiern,VVINF,12,0,1,,,,
Nachlieferung,,nachliefern,VVINF,413,248,1,1,,,
Nachlieferung,,nachlieferen,VVINF,413,0,1,,,,
Nachreifung,,nachreifen,VVINF,26,36,1,1,,,
Nachrüstung,,nachrüsten,VVINF,1002,1114,1,1,,,
Nachverarbeitung,,nachverarbeiten,VVINF,9,0,1,1,,,
Nachverstopfung,,nachverstopfen,VVINF,0,0,1,1,,,
Nachweisung,,nachweisen,VVINF,69,6692,1,1,,,
Nachwirkung,,nachwirken,VVINF,763,113,1,1,,,
Nachzahlung,,nachzahlen,VVINF,819,290,1,1,,,
Nachzahlung,,nachzaheln,VVINF,819,0,1,,,,
Näherung,,nähern,VVINF,370,1894,1,1,,,
Näherung,,näheren,VVINF,370,0,1,,,,
Nahrung,,nahren,VVINF,12555,0,1,1,,,
Nahrung,,nahrn,VVINF,12555,0,1,,,,
Nährung,,nähren,VVINF,0,291,1,1,,,
Nährung,,nährn,VVINF,0,0,1,,,,
Nazifizierung,,nazifizieren,VVINF,7,0,1,1,,,
Nazifizierung,,nazifiziern,VVINF,7,0,1,,,,
Nebenforderung,,nebenforderen,VVINF,58,0,1,,,,
Neigung,,neigen,VVINF,5678,628,1,1,,,
Nennung,,nennen,VVINF,3298,25357,1,1,,,
Neubauförderung,,neubauförderen,VVINF,8,0,1,,,,
Neuerung,,neuern,VVINF,8225,0,1,1,,,
Neuerung,,neueren,VVINF,8225,0,1,,,,
Nichtzahlung,,nichtzaheln,VVINF,156,0,1,,,,
Niederlassung,,niederlassen,VVINF,4186,503,1,1,,,
Niederlegung,,niederlegen,VVINF,192,384,1,1,,,
Niederung,,niedern,VVINF,762,0,1,1,,,
Niederung,,niederen,VVINF,762,0,1,,,,
Nominierung,,nominiern,VVINF,2304,0,1,1,,,
Nominierung,,nominieren,VVINF,2304,360,1,,,,
Normung,,normen,VVINF,444,52,1,1,,,
Notierung,,notieren,VVINF,420,1120,1,1,,,
Notierung,,notiern,VVINF,420,0,1,,,,
Nötigung,,nötigen,VVINF,1031,223,1,1,,,
Novellierung,,novellieren,VVINF,1185,32,1,1,,,
Novellierung,,novelliern,VVINF,1185,0,1,,,,
Nuancierung,,nuancieren,VVINF,79,4,1,1,,,
Nuancierung,,nuanciern,VVINF,79,0,1,,,,
Nullfokalisierung,,nullfokalisiern,VVINF,0,0,1,,,,
Numerierung,,numeriern,VVINF,772,0,1,,,,
Nummerierung,,nummerieren,VVINF,0,0,1,1,,,
Nummerierung,,nummeriern,VVINF,0,0,1,,,,
Nutzung,,nutzen,VVINF,47232,55943,1,1,,,
Oberleitung,,oberleiten,VVINF,392,0,1,1,,,
Objektivierung,,objektivieren,VVINF,169,0,1,1,,,
Objektivierung,,objektiviern,VVINF,169,0,1,,,,
