sfx,iter,period,factor,sample_size,n_types,entropy
er,66,1850-1914,1.0,56,30,4.455737342205622
er,66,1850-1914,0.5,28,20,4.182005814760213
er,66,1850-1914,0.25,14,14,3.8073549220576033
er,66,1850-1914,0.125,7,5,2.2359263506290326
er,66,1850-1914,0.0625,4,4,2.0
er,67,1850-1914,1.0,56,30,4.455737342205622
er,67,1850-1914,0.5,28,17,3.923251796980337
er,67,1850-1914,0.25,14,9,2.9502120649147474
er,67,1850-1914,0.125,7,6,2.521640636343318
er,67,1850-1914,0.0625,4,4,2.0
er,68,1850-1914,1.0,56,30,4.455737342205622
er,68,1850-1914,0.5,28,19,4.06610893983748
er,68,1850-1914,0.25,14,11,3.378783493486175
er,68,1850-1914,0.125,7,7,2.8073549220576037
er,68,1850-1914,0.0625,4,4,2.0
er,69,1850-1914,1.0,56,30,4.455737342205622
er,69,1850-1914,0.5,28,16,3.665420334520565
er,69,1850-1914,0.25,14,12,3.5216406363433177
er,69,1850-1914,0.125,7,6,2.521640636343318
er,69,1850-1914,0.0625,4,3,1.5
er,70,1850-1914,1.0,56,30,4.455737342205622
er,70,1850-1914,0.5,28,20,4.155045546825804
er,70,1850-1914,0.25,14,10,3.235926350629032
er,70,1850-1914,0.125,7,7,2.8073549220576037
er,70,1850-1914,0.0625,4,3,1.5
er,71,1850-1914,1.0,56,30,4.455737342205622
er,71,1850-1914,0.5,28,18,3.9946803684089085
er,71,1850-1914,0.25,14,13,3.6644977792004605
er,71,1850-1914,0.125,7,6,2.521640636343318
er,71,1850-1914,0.0625,4,4,2.0
er,72,1850-1914,1.0,56,30,4.455737342205622
er,72,1850-1914,0.5,28,20,4.182005814760213
er,72,1850-1914,0.25,14,11,3.235926350629033
er,72,1850-1914,0.125,7,7,2.8073549220576037
er,72,1850-1914,0.0625,4,4,2.0
er,73,1850-1914,1.0,56,30,4.455737342205622
er,73,1850-1914,0.5,28,19,4.110577243331642
er,73,1850-1914,0.25,14,10,3.235926350629032
er,73,1850-1914,0.125,7,7,2.8073549220576037
er,73,1850-1914,0.0625,4,4,2.0
er,74,1850-1914,1.0,56,30,4.455737342205622
er,74,1850-1914,0.5,28,17,3.7214130664659364
er,74,1850-1914,0.25,14,10,3.09306920777189
er,74,1850-1914,0.125,7,7,2.8073549220576037
er,74,1850-1914,0.0625,4,3,1.5
er,75,1850-1914,1.0,56,30,4.455737342205622
er,75,1850-1914,0.5,28,17,3.7214130664659364
er,75,1850-1914,0.25,14,11,3.235926350629033
er,75,1850-1914,0.125,7,7,2.8073549220576037
er,75,1850-1914,0.0625,4,4,2.0
er,76,1850-1914,1.0,56,30,4.455737342205622
er,76,1850-1914,0.5,28,19,3.9407598325400897
er,76,1850-1914,0.25,14,10,3.09306920777189
er,76,1850-1914,0.125,7,4,1.6644977792004612
er,76,1850-1914,0.0625,4,4,2.0
er,77,1850-1914,1.0,56,30,4.455737342205622
er,77,1850-1914,0.5,28,19,4.03914867190307
er,77,1850-1914,0.25,14,9,3.039148671903071
er,77,1850-1914,0.125,7,6,2.521640636343318
er,77,1850-1914,0.0625,4,4,2.0
er,78,1850-1914,1.0,56,30,4.455737342205622
er,78,1850-1914,0.5,28,18,3.967720100474499
er,78,1850-1914,0.25,14,9,2.896291529045928
er,78,1850-1914,0.125,7,6,2.521640636343318
er,78,1850-1914,0.0625,4,4,2.0
er,79,1850-1914,1.0,56,30,4.455737342205622
er,79,1850-1914,0.5,28,18,3.8927249051134316
er,79,1850-1914,0.25,14,12,3.467720100474499
er,79,1850-1914,0.125,7,7,2.8073549220576037
er,79,1850-1914,0.0625,4,4,2.0
er,80,1850-1914,1.0,56,30,4.455737342205622
er,80,1850-1914,0.5,28,17,3.82129633368486
er,80,1850-1914,0.25,14,9,3.0930692077718893
er,80,1850-1914,0.125,7,7,2.8073549220576037
er,80,1850-1914,0.0625,4,3,1.5
er,81,1850-1914,1.0,56,30,4.455737342205622
er,81,1850-1914,0.5,28,20,4.1644977792004605
er,81,1850-1914,0.25,14,11,3.378783493486175
er,81,1850-1914,0.125,7,6,2.521640636343318
er,81,1850-1914,0.0625,4,4,2.0
er,82,1850-1914,1.0,56,30,4.455737342205622
er,82,1850-1914,0.5,28,19,4.008621780036165
er,82,1850-1914,0.25,14,10,3.09306920777189
er,82,1850-1914,0.125,7,4,1.8423709931771086
er,82,1850-1914,0.0625,4,4,2.0
er,83,1850-1914,1.0,56,30,4.455737342205622
er,83,1850-1914,0.5,28,21,4.280394654123194
er,83,1850-1914,0.25,14,12,3.467720100474499
er,83,1850-1914,0.125,7,5,2.128085278891394
er,83,1850-1914,0.0625,4,4,2.0
er,84,1850-1914,1.0,56,30,4.455737342205622
er,84,1850-1914,0.5,28,19,4.021640636343318
er,84,1850-1914,0.25,14,11,3.378783493486175
er,84,1850-1914,0.125,7,7,2.8073549220576037
er,84,1850-1914,0.0625,4,3,1.5
er,85,1850-1914,1.0,56,30,4.455737342205622
er,85,1850-1914,0.5,28,19,3.981661512101756
er,85,1850-1914,0.25,14,12,3.5216406363433177
er,85,1850-1914,0.125,7,5,2.128085278891394
er,85,1850-1914,0.0625,4,4,2.0
er,86,1850-1914,1.0,56,30,4.455737342205622
er,86,1850-1914,0.5,28,19,4.008621780036165
er,86,1850-1914,0.25,14,9,3.039148671903071
er,86,1850-1914,0.125,7,7,2.8073549220576037
er,86,1850-1914,0.0625,4,4,2.0
er,87,1850-1914,1.0,56,30,4.455737342205622
er,87,1850-1914,0.5,28,18,3.9371932086075936
er,87,1850-1914,0.25,14,12,3.5216406363433177
er,87,1850-1914,0.125,7,5,2.128085278891394
er,87,1850-1914,0.0625,4,4,2.0
er,88,1850-1914,1.0,56,30,4.455737342205622
er,88,1850-1914,0.5,28,18,3.967720100474499
er,88,1850-1914,0.25,14,12,3.5216406363433177
er,88,1850-1914,0.125,7,5,2.2359263506290326
er,88,1850-1914,0.0625,4,4,2.0
er,89,1850-1914,1.0,56,30,4.455737342205622
er,89,1850-1914,0.5,28,18,3.8657646371790224
er,89,1850-1914,0.25,14,13,3.6644977792004605
er,89,1850-1914,0.125,7,6,2.521640636343318
er,89,1850-1914,0.0625,4,4,2.0
er,90,1850-1914,1.0,56,30,4.455737342205622
er,90,1850-1914,0.5,28,18,3.8927249051134316
er,90,1850-1914,0.25,14,11,3.3248629576173565
er,90,1850-1914,0.125,7,6,2.521640636343318
er,90,1850-1914,0.0625,4,4,2.0
er,91,1850-1914,1.0,56,30,4.455737342205622
er,91,1850-1914,0.5,28,18,3.967720100474499
er,91,1850-1914,0.25,14,11,3.3248629576173565
er,91,1850-1914,0.125,7,6,2.521640636343318
er,91,1850-1914,0.0625,4,4,2.0
er,92,1850-1914,1.0,56,30,4.455737342205622
er,92,1850-1914,0.5,28,17,3.8693312611115176
er,92,1850-1914,0.25,14,10,3.09306920777189
er,92,1850-1914,0.125,7,6,2.521640636343318
er,92,1850-1914,0.0625,4,4,2.0
er,93,1850-1914,1.0,56,30,4.455737342205622
er,93,1850-1914,0.5,28,19,3.9137995646056805
er,93,1850-1914,0.25,14,10,3.09306920777189
er,93,1850-1914,0.125,7,6,2.521640636343318
er,93,1850-1914,0.0625,4,4,2.0
er,94,1850-1914,1.0,56,30,4.455737342205622
er,94,1850-1914,0.5,28,15,3.6209520310264036
er,94,1850-1914,0.25,14,10,3.1820058147602133
er,94,1850-1914,0.125,7,6,2.521640636343318
er,94,1850-1914,0.0625,4,4,2.0
er,95,1850-1914,1.0,56,30,4.455737342205622
er,95,1850-1914,0.5,28,17,3.753434386188785
er,95,1850-1914,0.25,14,11,3.235926350629033
er,95,1850-1914,0.125,7,7,2.8073549220576037
er,95,1850-1914,0.0625,4,4,2.0
er,96,1850-1914,1.0,56,30,4.455737342205622
er,96,1850-1914,0.5,28,20,4.1644977792004605
er,96,1850-1914,0.25,14,11,3.3248629576173565
er,96,1850-1914,0.125,7,6,2.521640636343318
er,96,1850-1914,0.0625,4,3,1.5
er,97,1850-1914,1.0,56,30,4.455737342205622
er,97,1850-1914,0.5,28,17,3.8693312611115176
er,97,1850-1914,0.25,14,14,3.8073549220576033
er,97,1850-1914,0.125,7,6,2.521640636343318
er,97,1850-1914,0.0625,4,4,2.0
er,98,1850-1914,1.0,56,30,4.455737342205622
er,98,1850-1914,0.5,28,19,4.056656707462823
er,98,1850-1914,0.25,14,11,3.378783493486175
er,98,1850-1914,0.125,7,5,2.2359263506290326
er,98,1850-1914,0.0625,4,3,1.5
er,99,1850-1914,1.0,56,30,4.455737342205622
er,99,1850-1914,0.5,28,20,4.080050351464737
er,99,1850-1914,0.25,14,11,3.378783493486175
er,99,1850-1914,0.125,7,6,2.521640636343318
er,99,1850-1914,0.0625,4,4,2.0
er,100,1850-1914,1.0,56,30,4.455737342205622
er,100,1850-1914,0.5,28,20,4.208966082694623
er,100,1850-1914,0.25,14,13,3.6644977792004605
er,100,1850-1914,0.125,7,7,2.8073549220576037
er,100,1850-1914,0.0625,4,4,2.0
heit,1,1482-1549,1.0,186,49,4.320707818517654
heit,1,1482-1549,0.5,93,28,4.01286870134828
heit,1,1482-1549,0.25,47,23,3.98940751530876
heit,1,1482-1549,0.125,24,12,3.0178941476196224
heit,1,1482-1549,0.0625,12,10,3.2516291673878235
heit,2,1482-1549,1.0,186,49,4.320707818517654
heit,2,1482-1549,0.5,93,34,4.011961415933226
heit,2,1482-1549,0.25,47,24,4.012884175899404
heit,2,1482-1549,0.125,24,11,3.053508854797678
heit,2,1482-1549,0.0625,12,9,3.0220552088742005
heit,3,1482-1549,1.0,186,49,4.320707818517654
heit,3,1482-1549,0.5,93,29,3.844928729735445
heit,3,1482-1549,0.25,47,23,4.0050373320327335
heit,3,1482-1549,0.125,24,13,3.168295834054489
heit,3,1482-1549,0.0625,12,10,3.2516291673878235
heit,4,1482-1549,1.0,186,49,4.320707818517654
heit,4,1482-1549,0.5,93,32,4.003775683956913
heit,4,1482-1549,0.25,47,16,3.263753976248459
heit,4,1482-1549,0.125,24,15,3.5739348962840563
heit,4,1482-1549,0.0625,12,10,3.2516291673878235
heit,5,1482-1549,1.0,186,49,4.320707818517654
heit,5,1482-1549,0.5,93,31,3.918896662900392
heit,5,1482-1549,0.25,47,22,3.704208279108955
heit,5,1482-1549,0.125,24,14,3.438721875540867
heit,5,1482-1549,0.0625,12,7,2.584962500721157
heit,6,1482-1549,1.0,186,49,4.320707818517654
heit,6,1482-1549,0.5,93,35,4.142130615796282
heit,6,1482-1549,0.25,47,25,4.011961331166618
heit,6,1482-1549,0.125,24,17,3.886842188131012
heit,6,1482-1549,0.0625,12,9,3.0220552088742005
heit,7,1482-1549,1.0,186,49,4.320707818517654
heit,7,1482-1549,0.5,93,31,4.067310067873216
heit,7,1482-1549,0.25,47,21,3.8256871289929273
heit,7,1482-1549,0.125,24,10,2.740601562950722
heit,7,1482-1549,0.0625,12,6,2.355388542207534
heit,8,1482-1549,1.0,186,49,4.320707818517654
heit,8,1482-1549,0.5,93,34,3.9365623497546953
heit,8,1482-1549,0.25,47,19,3.450028178422149
heit,8,1482-1549,0.125,24,14,3.517894147619623
heit,8,1482-1549,0.0625,12,9,3.084962500721156
heit,9,1482-1549,1.0,186,49,4.320707818517654
heit,9,1482-1549,0.5,93,31,4.144703069809679
heit,9,1482-1549,0.25,47,22,4.042702680912496
heit,9,1482-1549,0.125,24,10,2.9176286494293437
heit,9,1482-1549,0.0625,12,9,3.0220552088742005
heit,10,1482-1549,1.0,186,49,4.320707818517654
heit,10,1482-1549,0.5,93,30,3.749474804824427
heit,10,1482-1549,0.25,47,27,4.055896045342589
heit,10,1482-1549,0.125,24,13,3.2661506484543548
heit,10,1482-1549,0.0625,12,7,2.584962500721157
heit,11,1482-1549,1.0,186,49,4.320707818517654
heit,11,1482-1549,0.5,93,37,4.31781303126851
heit,11,1482-1549,0.25,47,21,3.7242076547404594
heit,11,1482-1549,0.125,24,12,2.9508257945180882
heit,11,1482-1549,0.0625,12,8,2.751629167387823
heit,12,1482-1549,1.0,186,49,4.320707818517654
heit,12,1482-1549,0.5,93,38,4.369198625154797
heit,12,1482-1549,0.25,47,24,3.8998135854900347
heit,12,1482-1549,0.125,24,15,3.542481250360578
heit,12,1482-1549,0.0625,12,8,2.751629167387823
heit,13,1482-1549,1.0,186,49,4.320707818517654
heit,13,1482-1549,0.5,93,35,4.10419466823794
heit,13,1482-1549,0.25,47,22,3.7684540239739306
heit,13,1482-1549,0.125,24,10,2.8868421881310113
heit,13,1482-1549,0.0625,12,8,2.751629167387823
heit,14,1482-1549,1.0,186,49,4.320707818517654
heit,14,1482-1549,0.5,93,38,4.552204539226344
heit,14,1482-1549,0.25,47,21,3.4732560882095225
heit,14,1482-1549,0.125,24,15,3.4328173151210217
heit,14,1482-1549,0.0625,12,9,3.084962500721156
heit,15,1482-1549,1.0,186,49,4.320707818517654
heit,15,1482-1549,0.5,93,33,4.173480276280965
heit,15,1482-1549,0.25,47,20,3.643662521291997
heit,15,1482-1549,0.125,24,11,2.8553885422075336
heit,15,1482-1549,0.0625,12,9,3.0220552088742005
heit,16,1482-1549,1.0,186,49,4.320707818517654
heit,16,1482-1549,0.5,93,35,4.364342153928937
heit,16,1482-1549,0.25,47,22,3.868240320482289
heit,16,1482-1549,0.125,24,9,2.657268229617389
heit,16,1482-1549,0.0625,12,8,2.855388542207534
heit,17,1482-1549,1.0,186,49,4.320707818517654
heit,17,1482-1549,0.5,93,29,3.9000199885558935
heit,17,1482-1549,0.25,47,19,3.460836256857069
heit,17,1482-1549,0.125,24,9,2.4993896755123948
heit,17,1482-1549,0.0625,12,10,3.2516291673878235
heit,18,1482-1549,1.0,186,49,4.320707818517654
heit,18,1482-1549,0.5,93,29,3.913099086437419
heit,18,1482-1549,0.25,47,21,3.818089035929528
heit,18,1482-1549,0.125,24,15,3.5739348962840563
heit,18,1482-1549,0.0625,12,8,2.792481250360578
heit,19,1482-1549,1.0,186,49,4.320707818517654
heit,19,1482-1549,0.5,93,31,4.041057522242689
heit,19,1482-1549,0.25,47,22,3.7225523338939306
heit,19,1482-1549,0.125,24,12,3.1157489620194885
heit,19,1482-1549,0.0625,12,7,2.4508257945180887
heit,20,1482-1549,1.0,186,49,4.320707818517654
heit,20,1482-1549,0.5,93,32,3.9594820124790724
heit,20,1482-1549,0.25,47,21,3.6384642471889155
heit,20,1482-1549,0.125,24,12,2.91937214859461
heit,20,1482-1549,0.0625,12,9,3.084962500721156
heit,21,1482-1549,1.0,186,49,4.320707818517654
heit,21,1482-1549,0.5,93,35,4.120895589971161
heit,21,1482-1549,0.25,47,19,3.255572940932738
heit,21,1482-1549,0.125,24,13,3.234697002530877
heit,21,1482-1549,0.0625,12,8,2.617492461184755
heit,22,1482-1549,1.0,186,49,4.320707818517654
heit,22,1482-1549,0.5,93,37,4.331000203415408
heit,22,1482-1549,0.25,47,22,3.802027599713284
heit,22,1482-1549,0.125,24,13,3.0629072918469555
heit,22,1482-1549,0.0625,12,8,2.751629167387823
heit,23,1482-1549,1.0,186,49,4.320707818517654
heit,23,1482-1549,0.5,93,30,4.0408941620993355
heit,23,1482-1549,0.25,47,22,3.9081191073105277
heit,23,1482-1549,0.125,24,12,3.0365766899407323
heit,23,1482-1549,0.0625,12,10,3.2516291673878235
heit,24,1482-1549,1.0,186,49,4.320707818517654
heit,24,1482-1549,0.5,93,34,4.164481933061005
heit,24,1482-1549,0.25,47,21,3.750062385440757
heit,24,1482-1549,0.125,24,11,2.9701755214643453
heit,24,1482-1549,0.0625,12,7,2.6887218755408675
heit,25,1482-1549,1.0,186,49,4.320707818517654
heit,25,1482-1549,0.5,93,31,4.0659737668381
heit,25,1482-1549,0.25,47,22,3.6970788748945216
heit,25,1482-1549,0.125,24,12,3.133757441416555
heit,25,1482-1549,0.0625,12,9,3.0220552088742005
heit,26,1482-1549,1.0,186,49,4.320707818517654
heit,26,1482-1549,0.5,93,32,4.030046516716316
heit,26,1482-1549,0.25,47,19,3.5523395679364844
heit,26,1482-1549,0.125,24,15,3.4549868557726673
heit,26,1482-1549,0.0625,12,8,2.751629167387823
heit,27,1482-1549,1.0,186,49,4.320707818517654
heit,27,1482-1549,0.5,93,33,4.088855148673882
heit,27,1482-1549,0.25,47,21,3.7493178873269675
heit,27,1482-1549,0.125,24,13,3.0027054819279435
heit,27,1482-1549,0.0625,12,9,3.0220552088742005
heit,28,1482-1549,1.0,186,49,4.320707818517654
heit,28,1482-1549,0.5,93,28,3.9427303492313452
heit,28,1482-1549,0.25,47,22,3.6342730349003816
heit,28,1482-1549,0.125,24,16,3.736440501696144
heit,28,1482-1549,0.0625,12,9,3.0220552088742005
heit,29,1482-1549,1.0,186,49,4.320707818517654
heit,29,1482-1549,0.5,93,35,4.322370248628045
heit,29,1482-1549,0.25,47,20,3.6024908524892454
heit,29,1482-1549,0.125,24,15,3.5697738350294776
heit,29,1482-1549,0.0625,12,9,3.0220552088742005
heit,30,1482-1549,1.0,186,49,4.320707818517654
heit,30,1482-1549,0.5,93,31,4.046399231352157
heit,30,1482-1549,0.25,47,22,3.7608917767032084
heit,30,1482-1549,0.125,24,12,3.2527054819279444
heit,30,1482-1549,0.0625,12,9,3.084962500721156
heit,31,1482-1549,1.0,186,49,4.320707818517654
heit,31,1482-1549,0.5,93,37,4.344697718390581
heit,31,1482-1549,0.25,47,17,3.314649758915009
heit,31,1482-1549,0.125,24,12,3.319773835029478
heit,31,1482-1549,0.0625,12,6,2.355388542207534
heit,32,1482-1549,1.0,186,49,4.320707818517654
heit,32,1482-1549,0.5,93,34,4.206701378222951
heit,32,1482-1549,0.25,47,25,4.039285001701603
heit,32,1482-1549,0.125,24,13,3.286576689940733
heit,32,1482-1549,0.0625,12,11,3.41829583405449
heit,33,1482-1549,1.0,186,49,4.320707818517654
heit,33,1482-1549,0.5,93,35,4.294897221931591
heit,33,1482-1549,0.25,47,22,3.9589778206203823
heit,33,1482-1549,0.125,24,12,3.1157489620194885
heit,33,1482-1549,0.0625,12,6,1.947338796187554
heit,34,1482-1549,1.0,186,49,4.320707818517654
heit,34,1482-1549,0.5,93,31,4.030275612135391
heit,34,1482-1549,0.25,47,21,3.7560925748057055
heit,34,1482-1549,0.125,24,17,3.851227480952956
heit,34,1482-1549,0.0625,12,7,2.625814583693912
heit,35,1482-1549,1.0,186,49,4.320707818517654
heit,35,1482-1549,0.5,93,32,4.102420882049186
heit,35,1482-1549,0.25,47,22,3.78596616349704
heit,35,1482-1549,0.125,24,18,4.0220552088742005
heit,35,1482-1549,0.0625,12,10,3.2516291673878235
heit,36,1482-1549,1.0,186,49,4.320707818517654
heit,36,1482-1549,0.5,93,32,4.021331028595583
heit,36,1482-1549,0.25,47,19,3.567569088890861
heit,36,1482-1549,0.125,24,12,3.2346970025308774
heit,36,1482-1549,0.0625,12,10,3.2516291673878235
heit,37,1482-1549,1.0,186,49,4.320707818517654
heit,37,1482-1549,0.5,93,38,4.348696926216288
heit,37,1482-1549,0.25,47,26,4.24429504475266
heit,37,1482-1549,0.125,24,10,2.9906015629507228
heit,37,1482-1549,0.0625,12,9,3.0220552088742005
heit,38,1482-1549,1.0,186,49,4.320707818517654
heit,38,1482-1549,0.5,93,32,3.964042401765524
heit,38,1482-1549,0.25,47,24,3.8318678535770405
heit,38,1482-1549,0.125,24,15,3.386842188131012
heit,38,1482-1549,0.0625,12,6,2.251629167387823
heit,39,1482-1549,1.0,186,49,4.320707818517654
heit,39,1482-1549,0.5,93,34,3.89674708451371
heit,39,1482-1549,0.25,47,21,3.6816544632510975
heit,39,1482-1549,0.125,24,12,3.2406015629507228
heit,39,1482-1549,0.0625,12,9,3.0220552088742005
heit,40,1482-1549,1.0,186,49,4.320707818517654
heit,40,1482-1549,0.5,93,35,4.230268315735294
heit,40,1482-1549,0.25,47,20,3.7370160439069866
heit,40,1482-1549,0.125,24,11,2.8553885422075336
heit,40,1482-1549,0.0625,12,7,2.522055208874201
heit,41,1482-1549,1.0,186,49,4.320707818517654
heit,41,1482-1549,0.5,93,36,4.272890088085658
heit,41,1482-1549,0.25,47,16,3.2117887619759307
heit,41,1482-1549,0.125,24,18,3.855388542207535
heit,41,1482-1549,0.0625,12,8,2.751629167387823
heit,42,1482-1549,1.0,186,49,4.320707818517654
heit,42,1482-1549,0.5,93,31,3.8375891677177107
heit,42,1482-1549,0.25,47,22,3.7667608462298214
heit,42,1482-1549,0.125,24,15,3.534159127851422
heit,42,1482-1549,0.0625,12,8,2.617492461184755
heit,43,1482-1549,1.0,186,49,4.320707818517654
heit,43,1482-1549,0.5,93,32,3.996343455962618
heit,43,1482-1549,0.25,47,25,4.098880856324222
heit,43,1482-1549,0.125,24,8,2.573934896284056
heit,43,1482-1549,0.0625,12,10,3.2516291673878235
heit,44,1482-1549,1.0,186,49,4.320707818517654
heit,44,1482-1549,0.5,93,38,4.315426650800048
heit,44,1482-1549,0.25,47,19,3.6637798848559737
heit,44,1482-1549,0.125,24,12,3.2406015629507228
heit,44,1482-1549,0.0625,12,8,2.792481250360578
heit,45,1482-1549,1.0,186,49,4.320707818517654
heit,45,1482-1549,0.5,93,33,4.027934643806991
heit,45,1482-1549,0.25,47,20,3.7159021329199664
heit,45,1482-1549,0.125,24,15,3.6887218755408675
heit,45,1482-1549,0.0625,12,9,2.91829583405449
heit,46,1482-1549,1.0,186,49,4.320707818517654
heit,46,1482-1549,0.5,93,34,4.0721822559285
heit,46,1482-1549,0.25,47,22,3.8781210321144197
heit,46,1482-1549,0.125,24,9,2.657268229617389
heit,46,1482-1549,0.0625,12,7,2.584962500721157
heit,47,1482-1549,1.0,186,49,4.320707818517654
heit,47,1482-1549,0.5,93,32,4.033824310036273
heit,47,1482-1549,0.25,47,21,3.866858797795679
heit,47,1482-1549,0.125,24,15,3.4549868557726673
heit,47,1482-1549,0.0625,12,8,2.792481250360578
heit,48,1482-1549,1.0,186,49,4.320707818517654
heit,48,1482-1549,0.5,93,29,3.8809105103464736
heit,48,1482-1549,0.25,47,28,4.323220703147271
heit,48,1482-1549,0.125,24,16,3.7720552088742
heit,48,1482-1549,0.0625,12,8,2.792481250360578
heit,49,1482-1549,1.0,186,49,4.320707818517654
heit,49,1482-1549,0.5,93,32,4.115539137016462
heit,49,1482-1549,0.25,47,21,3.657599160271861
heit,49,1482-1549,0.125,24,17,3.772055208874201
heit,49,1482-1549,0.0625,12,6,2.2212518360044666
heit,50,1482-1549,1.0,186,49,4.320707818517654
heit,50,1482-1549,0.5,93,34,4.054445828671039
heit,50,1482-1549,0.25,47,21,3.819506404408814
heit,50,1482-1549,0.125,24,11,2.7170907747498876
heit,50,1482-1549,0.0625,12,7,2.522055208874201
heit,51,1482-1549,1.0,186,49,4.320707818517654
heit,51,1482-1549,0.5,93,35,3.929457458545896
heit,51,1482-1549,0.25,47,21,3.487936001739156
heit,51,1482-1549,0.125,24,14,3.292481250360578
heit,51,1482-1549,0.0625,12,6,2.459147917027245
heit,52,1482-1549,1.0,186,49,4.320707818517654
heit,52,1482-1549,0.5,93,33,4.19101223728253
heit,52,1482-1549,0.25,47,22,3.8170699521149336
heit,52,1482-1549,0.125,24,10,2.6828173151210217
heit,52,1482-1549,0.0625,12,12,3.584962500721157
heit,53,1482-1549,1.0,186,49,4.320707818517654
heit,53,1482-1549,0.5,93,39,4.289316776872154
heit,53,1482-1549,0.25,47,20,3.659723957508241
heit,53,1482-1549,0.125,24,14,3.6368421881310122
heit,53,1482-1549,0.0625,12,7,2.4508257945180887
heit,54,1482-1549,1.0,186,49,4.320707818517654
heit,54,1482-1549,0.5,93,30,3.980271084322874
heit,54,1482-1549,0.25,47,18,3.3440943781069468
heit,54,1482-1549,0.125,24,15,3.601227480952956
heit,54,1482-1549,0.0625,12,9,3.0220552088742005
heit,55,1482-1549,1.0,186,49,4.320707818517654
heit,55,1482-1549,0.5,93,29,3.9210891043378995
heit,55,1482-1549,0.25,47,20,3.4925813699115107
heit,55,1482-1549,0.125,24,13,3.3180303358642114
heit,55,1482-1549,0.0625,12,8,2.91829583405449
heit,56,1482-1549,1.0,186,49,4.320707818517654
heit,56,1482-1549,0.5,93,37,4.2158394120484
heit,56,1482-1549,0.25,47,21,3.7081462185242153
heit,56,1482-1549,0.125,24,10,2.7720552088742005
heit,56,1482-1549,0.0625,12,7,2.522055208874201
heit,57,1482-1549,1.0,186,49,4.320707818517654
heit,57,1482-1549,0.5,93,37,4.15380753826822
heit,57,1482-1549,0.25,47,15,3.3928309191958297
heit,57,1482-1549,0.125,24,15,3.534159127851422
heit,57,1482-1549,0.0625,12,8,2.751629167387823
heit,58,1482-1549,1.0,186,49,4.320707818517654
heit,58,1482-1549,0.5,93,30,4.069267760464802
heit,58,1482-1549,0.25,47,22,3.7608917767032084
heit,58,1482-1549,0.125,24,15,3.5697738350294776
heit,58,1482-1549,0.0625,12,9,3.0220552088742005
heit,59,1482-1549,1.0,186,49,4.320707818517654
heit,59,1482-1549,0.5,93,31,4.087606692876752
heit,59,1482-1549,0.25,47,21,3.7403978773252033
heit,59,1482-1549,0.125,24,20,4.220175521464346
heit,59,1482-1549,0.0625,12,7,2.522055208874201
heit,60,1482-1549,1.0,186,49,4.320707818517654
heit,60,1482-1549,0.5,93,29,3.7036932667965643
heit,60,1482-1549,0.25,47,23,4.122610789788139
heit,60,1482-1549,0.125,24,15,3.7406015629507237
heit,60,1482-1549,0.0625,12,10,3.2516291673878235
heit,61,1482-1549,1.0,186,49,4.320707818517654
heit,61,1482-1549,0.5,93,35,4.163384263299573
heit,61,1482-1549,0.25,47,21,3.9164246291310207
heit,61,1482-1549,0.125,24,16,3.751629167387823
heit,61,1482-1549,0.0625,12,8,2.617492461184755
heit,62,1482-1549,1.0,186,49,4.320707818517654
heit,62,1482-1549,0.5,93,31,3.886699180868111
heit,62,1482-1549,0.25,47,22,3.784515460190175
heit,62,1482-1549,0.125,24,13,3.2841591278514226
heit,62,1482-1549,0.0625,12,9,2.91829583405449
heit,63,1482-1549,1.0,186,49,4.320707818517654
heit,63,1482-1549,0.5,93,36,4.229095235744778
heit,63,1482-1549,0.25,47,24,4.025897970146482
heit,63,1482-1549,0.125,24,15,3.6682958340544904
heit,63,1482-1549,0.0625,12,8,2.751629167387823
heit,64,1482-1549,1.0,186,49,4.320707818517654
heit,64,1482-1549,0.5,93,38,4.40735290661711
heit,64,1482-1549,0.25,47,20,3.515603874618334
heit,64,1482-1549,0.125,24,12,3.2049868557726673
heit,64,1482-1549,0.0625,12,8,2.792481250360578
heit,65,1482-1549,1.0,186,49,4.320707818517654
heit,65,1482-1549,0.5,93,31,3.841968085508182
