sfx,iter,factor,sample_size,n_types,entropy
-ator,98,0.0625,1037,65,4.7344690700777665
-ator,99,1.0,16585,111,4.781235789799977
-ator,99,0.5,8293,102,4.798816592218615
-ator,99,0.25,4147,84,4.76862609289386
-ator,99,0.125,2074,79,4.70006367910199
-ator,99,0.0625,1037,68,4.753365768576621
-ator,100,1.0,16585,112,4.781036812169126
-ator,100,0.5,8293,99,4.742980424645555
-ator,100,0.25,4147,87,4.77028944010933
-ator,100,0.125,2074,76,4.74675770894112
-ator,100,0.0625,1037,61,4.614317465894556
-atur,1,1.0,4826,12,2.3978075787063773
-atur,1,0.5,2413,13,2.3943288364610207
-atur,1,0.25,1207,12,2.422860734280786
-atur,1,0.125,604,10,2.4291639509615512
-atur,1,0.0625,302,7,2.421757526561034
-atur,2,1.0,4826,16,2.388739256319624
-atur,2,0.5,2413,13,2.3946883734277784
-atur,2,0.25,1207,9,2.3630829599048093
-atur,2,0.125,604,9,2.387941357754234
-atur,2,0.0625,302,10,2.367502063881618
-atur,3,1.0,4826,14,2.403672361213283
-atur,3,0.5,2413,10,2.3638697230183787
-atur,3,0.25,1207,10,2.377849028901968
-atur,3,0.125,604,8,2.3959311608897345
-atur,3,0.0625,302,8,2.3563200518256466
-atur,4,1.0,4826,14,2.3910579163217203
-atur,4,0.5,2413,13,2.4085044477698676
-atur,4,0.25,1207,9,2.3549323752613454
-atur,4,0.125,604,9,2.2957649333682832
-atur,4,0.0625,302,8,2.294974724121908
-atur,5,1.0,4826,15,2.4194153945872636
-atur,5,0.5,2413,11,2.381474270776244
-atur,5,0.25,1207,12,2.3742531277793573
-atur,5,0.125,604,9,2.3389425921401714
-atur,5,0.0625,302,7,2.4231624181936042
-atur,6,1.0,4826,13,2.374236236055409
-atur,6,0.5,2413,13,2.3632926570734663
-atur,6,0.25,1207,13,2.397273354074675
-atur,6,0.125,604,9,2.325441421705337
-atur,6,0.0625,302,7,2.324725438477477
-atur,7,1.0,4826,13,2.4051082790130707
-atur,7,0.5,2413,13,2.4258011723306243
-atur,7,0.25,1207,8,2.3274188162037315
-atur,7,0.125,604,9,2.3517901405413855
-atur,7,0.0625,302,9,2.3347442482680423
-atur,8,1.0,4826,15,2.4014274754884175
-atur,8,0.5,2413,13,2.3834249631185873
-atur,8,0.25,1207,10,2.432757051474299
-atur,8,0.125,604,8,2.3784385518352305
-atur,8,0.0625,302,9,2.2490638251612443
-atur,9,1.0,4826,15,2.3793286457256957
-atur,9,0.5,2413,12,2.398759816845511
-atur,9,0.25,1207,12,2.352943157965832
-atur,9,0.125,604,9,2.3747356406841518
-atur,9,0.0625,302,8,2.3077105623730536
-atur,10,1.0,4826,14,2.3834195921871957
-atur,10,0.5,2413,14,2.3948707228824575
-atur,10,0.25,1207,13,2.443980126237989
-atur,10,0.125,604,9,2.359635847589981
-atur,10,0.0625,302,8,2.2907919689074543
-atur,11,1.0,4826,14,2.3765240497480042
-atur,11,0.5,2413,12,2.377148272192896
-atur,11,0.25,1207,11,2.399509570838274
-atur,11,0.125,604,10,2.4630561763703094
-atur,11,0.0625,302,9,2.3714630569374995
-atur,12,1.0,4826,15,2.3912020331706527
-atur,12,0.5,2413,10,2.3632921130382867
-atur,12,0.25,1207,9,2.3888916846448796
-atur,12,0.125,604,8,2.3605196343135875
-atur,12,0.0625,302,7,2.435485703358375
-atur,13,1.0,4826,13,2.378449012804111
-atur,13,0.5,2413,14,2.411575566688473
-atur,13,0.25,1207,12,2.369206834339238
-atur,13,0.125,604,9,2.3430441392185615
-atur,13,0.0625,302,7,2.3259713512933753
-atur,14,1.0,4826,14,2.3776598118932606
-atur,14,0.5,2413,14,2.423225675813867
-atur,14,0.25,1207,12,2.356438752643059
-atur,14,0.125,604,9,2.405694197603735
-atur,14,0.0625,302,9,2.362347815625094
-atur,15,1.0,4826,15,2.3862059020235047
-atur,15,0.5,2413,13,2.413437652686611
-atur,15,0.25,1207,10,2.41637889967857
-atur,15,0.125,604,10,2.3334269554531883
-atur,15,0.0625,302,7,2.3124785455962606
-atur,16,1.0,4826,15,2.4185571427984884
-atur,16,0.5,2413,12,2.342385622512104
-atur,16,0.25,1207,11,2.4090154538321515
-atur,16,0.125,604,8,2.3813928660991697
-atur,16,0.0625,302,9,2.4537765853349227
-atur,17,1.0,4826,14,2.39821656656208
-atur,17,0.5,2413,10,2.3550545228208146
-atur,17,0.25,1207,10,2.3939560094097296
-atur,17,0.125,604,11,2.4069529847850295
-atur,17,0.0625,302,7,2.359218992759517
-atur,18,1.0,4826,13,2.397283639640685
-atur,18,0.5,2413,14,2.391978516880094
-atur,18,0.25,1207,10,2.3721052696829625
-atur,18,0.125,604,10,2.4562088431451943
-atur,18,0.0625,302,7,2.2730832736264297
-atur,19,1.0,4826,15,2.4098356187939616
-atur,19,0.5,2413,9,2.3832365993500146
-atur,19,0.25,1207,11,2.373129090371046
-atur,19,0.125,604,8,2.3428317668997276
-atur,19,0.0625,302,8,2.368408826146442
-atur,20,1.0,4826,15,2.3833244413011125
-atur,20,0.5,2413,14,2.4088216063531527
-atur,20,0.25,1207,12,2.425765535057003
-atur,20,0.125,604,10,2.390761039725309
-atur,20,0.0625,302,8,2.3534384723332087
-atur,21,1.0,4826,12,2.4133609687040485
-atur,21,0.5,2413,13,2.4157406099669743
-atur,21,0.25,1207,10,2.402122570784841
-atur,21,0.125,604,10,2.3863867247950794
-atur,21,0.0625,302,8,2.403066823693032
-atur,22,1.0,4826,14,2.4236307397783414
-atur,22,0.5,2413,11,2.370161781360787
-atur,22,0.25,1207,10,2.3883676715931945
-atur,22,0.125,604,7,2.289970482174544
-atur,22,0.0625,302,7,2.375929789313578
-atur,23,1.0,4826,14,2.3649908467186807
-atur,23,0.5,2413,11,2.401912303416955
-atur,23,0.25,1207,11,2.434711810320223
-atur,23,0.125,604,9,2.3547257597623243
-atur,23,0.0625,302,8,2.3089189687258993
-atur,24,1.0,4826,14,2.398823389844113
-atur,24,0.5,2413,13,2.4040938712024955
-atur,24,0.25,1207,12,2.3966804034229057
-atur,24,0.125,604,12,2.4481287686116597
-atur,24,0.0625,302,8,2.3830561070479894
-atur,25,1.0,4826,11,2.3696485930034634
-atur,25,0.5,2413,11,2.3789115053763377
-atur,25,0.25,1207,10,2.333331231838651
-atur,25,0.125,604,8,2.3440166869829375
-atur,25,0.0625,302,9,2.3350283260277735
-atur,26,1.0,4826,13,2.388669286466627
-atur,26,0.5,2413,11,2.364538982229545
-atur,26,0.25,1207,12,2.403369141363405
-atur,26,0.125,604,8,2.3552324410573786
-atur,26,0.0625,302,9,2.5031535737079285
-atur,27,1.0,4826,14,2.3926390529871875
-atur,27,0.5,2413,12,2.3695790812204223
-atur,27,0.25,1207,11,2.3739305543916274
-atur,27,0.125,604,10,2.3753513839447726
-atur,27,0.0625,302,7,2.3449952258414246
-atur,28,1.0,4826,13,2.407648867460039
-atur,28,0.5,2413,13,2.366077566784864
-atur,28,0.25,1207,10,2.3589386328970976
-atur,28,0.125,604,8,2.363810142998714
-atur,28,0.0625,302,7,2.2533730879148024
-atur,29,1.0,4826,15,2.4041792931537755
-atur,29,0.5,2413,11,2.412419138044438
-atur,29,0.25,1207,10,2.3627399943641123
-atur,29,0.125,604,10,2.4843340136551535
-atur,29,0.0625,302,7,2.381132827333711
-atur,30,1.0,4826,14,2.3816738899134453
-atur,30,0.5,2413,14,2.397445065318022
-atur,30,0.25,1207,11,2.3777166730881043
-atur,30,0.125,604,8,2.363429051875193
-atur,30,0.0625,302,8,2.290344754095062
-atur,31,1.0,4826,14,2.3976672308273725
-atur,31,0.5,2413,12,2.363439476666852
-atur,31,0.25,1207,11,2.399373191516226
-atur,31,0.125,604,9,2.3232824261556186
-atur,31,0.0625,302,7,2.344804570666134
-atur,32,1.0,4826,13,2.3635281019184857
-atur,32,0.5,2413,11,2.398852473828536
-atur,32,0.25,1207,10,2.3640172664925014
-atur,32,0.125,604,9,2.3682736186695976
-atur,32,0.0625,302,7,2.3806153464687414
-atur,33,1.0,4826,14,2.3820421597048247
-atur,33,0.5,2413,11,2.3787070032731075
-atur,33,0.25,1207,11,2.3562838629824117
-atur,33,0.125,604,8,2.355099365718339
-atur,33,0.0625,302,10,2.441720163291111
-atur,34,1.0,4826,15,2.392681289045111
-atur,34,0.5,2413,14,2.35070715257798
-atur,34,0.25,1207,11,2.3687109358014737
-atur,34,0.125,604,9,2.3424321860124957
-atur,34,0.0625,302,7,2.3259245220417277
-atur,35,1.0,4826,14,2.423606676893478
-atur,35,0.5,2413,12,2.363379213444747
-atur,35,0.25,1207,10,2.3794272423222185
-atur,35,0.125,604,8,2.3791489299590762
-atur,35,0.0625,302,7,2.3485248403801813
-atur,36,1.0,4826,14,2.371687025710233
-atur,36,0.5,2413,12,2.386876022394151
-atur,36,0.25,1207,10,2.37732495160148
-atur,36,0.125,604,10,2.3482118149124505
-atur,36,0.0625,302,9,2.3864406754487097
-atur,37,1.0,4826,15,2.4303850259118707
-atur,37,0.5,2413,12,2.379537429631208
-atur,37,0.25,1207,12,2.3817712549023407
-atur,37,0.125,604,13,2.4702253608916704
-atur,37,0.0625,302,7,2.3089197350750017
-atur,38,1.0,4826,14,2.390039327308268
-atur,38,0.5,2413,13,2.373555274459446
-atur,38,0.25,1207,10,2.394233238077941
-atur,38,0.125,604,8,2.2895495874033043
-atur,38,0.0625,302,10,2.427371652801824
-atur,39,1.0,4826,14,2.4140985591520434
-atur,39,0.5,2413,13,2.3715765251744383
-atur,39,0.25,1207,11,2.389551223014159
-atur,39,0.125,604,8,2.3503327224927646
-atur,39,0.0625,302,7,2.3333006160702325
-atur,40,1.0,4826,14,2.4235369654389247
-atur,40,0.5,2413,12,2.3685935198776025
-atur,40,0.25,1207,12,2.378693854742218
-atur,40,0.125,604,9,2.3013464115101763
-atur,40,0.0625,302,9,2.4052285654262815
-atur,41,1.0,4826,15,2.36277648944256
-atur,41,0.5,2413,14,2.4018908952015092
-atur,41,0.25,1207,8,2.3742485878339274
-atur,41,0.125,604,10,2.4312033064259255
-atur,41,0.0625,302,8,2.341776875362911
-atur,42,1.0,4826,15,2.3995563035044913
-atur,42,0.5,2413,13,2.419216017500456
-atur,42,0.25,1207,11,2.418899223964548
-atur,42,0.125,604,10,2.343116889049066
-atur,42,0.0625,302,9,2.413183000445625
-atur,43,1.0,4826,14,2.3878363305844488
-atur,43,0.5,2413,13,2.4102779248107935
-atur,43,0.25,1207,11,2.4330911148627394
-atur,43,0.125,604,10,2.3586700313798437
-atur,43,0.0625,302,8,2.4756640340403404
-atur,44,1.0,4826,13,2.369508319822704
-atur,44,0.5,2413,12,2.374892723286692
-atur,44,0.25,1207,10,2.3437248768103056
-atur,44,0.125,604,10,2.33304108414452
-atur,44,0.0625,302,8,2.350437634217854
-atur,45,1.0,4826,14,2.4062630780982794
-atur,45,0.5,2413,12,2.390106048602926
-atur,45,0.25,1207,12,2.395594399417625
-atur,45,0.125,604,10,2.3887508006699356
-atur,45,0.0625,302,8,2.4443139589010223
-atur,46,1.0,4826,14,2.38434748641306
-atur,46,0.5,2413,13,2.414716337989327
-atur,46,0.25,1207,12,2.3744225352137853
-atur,46,0.125,604,9,2.373184844242722
-atur,46,0.0625,302,8,2.4070410302962824
-atur,47,1.0,4826,15,2.39919244606661
-atur,47,0.5,2413,12,2.3641637177536334
-atur,47,0.25,1207,9,2.3491507789412003
-atur,47,0.125,604,9,2.4326602316563672
-atur,47,0.0625,302,8,2.3157048990601514
-atur,48,1.0,4826,14,2.3949609311460383
-atur,48,0.5,2413,12,2.373220238310623
-atur,48,0.25,1207,11,2.393975855116816
-atur,48,0.125,604,10,2.4256970315989235
-atur,48,0.0625,302,7,2.379520379490701
-atur,49,1.0,4826,12,2.3457187698062194
-atur,49,0.5,2413,12,2.3876860345179183
-atur,49,0.25,1207,9,2.400785565620037
-atur,49,0.125,604,11,2.405977165777719
-atur,49,0.0625,302,7,2.3201817034622465
-atur,50,1.0,4826,14,2.4089577299587654
-atur,50,0.5,2413,11,2.391758663648135
-atur,50,0.25,1207,9,2.3666520432063027
-atur,50,0.125,604,10,2.2906215267104026
-atur,50,0.0625,302,9,2.29123526868078
-atur,51,1.0,4826,12,2.3785220947590937
-atur,51,0.5,2413,13,2.4254511128854412
-atur,51,0.25,1207,10,2.3516509798049676
-atur,51,0.125,604,10,2.391657041010486
-atur,51,0.0625,302,10,2.389589687065832
-atur,52,1.0,4826,16,2.4284240073852015
-atur,52,0.5,2413,13,2.3963785863939244
-atur,52,0.25,1207,9,2.3213585685165716
-atur,52,0.125,604,9,2.3686072767442163
-atur,52,0.0625,302,7,2.2649893566958075
-atur,53,1.0,4826,13,2.3676441107588477
-atur,53,0.5,2413,14,2.426327385622924
-atur,53,0.25,1207,9,2.3111130630716366
-atur,53,0.125,604,10,2.444686243091041
-atur,53,0.0625,302,8,2.3847987615913504
-atur,54,1.0,4826,14,2.3932543804100614
-atur,54,0.5,2413,12,2.4243125955926215
-atur,54,0.25,1207,12,2.3964953940376628
-atur,54,0.125,604,9,2.3483361588487885
-atur,54,0.0625,302,7,2.377382560080555
-atur,55,1.0,4826,15,2.3846573462711196
-atur,55,0.5,2413,12,2.4235451299693676
-atur,55,0.25,1207,12,2.4125223699577787
-atur,55,0.125,604,9,2.3870100573591904
-atur,55,0.0625,302,8,2.3677841261668693
-atur,56,1.0,4826,14,2.3621188741446755
-atur,56,0.5,2413,14,2.4056803536686555
-atur,56,0.25,1207,12,2.3992291988881034
-atur,56,0.125,604,7,2.334650083171801
-atur,56,0.0625,302,7,2.335856667174161
-atur,57,1.0,4826,15,2.3798510677293936
-atur,57,0.5,2413,10,2.345346350267321
-atur,57,0.25,1207,13,2.3776794895686844
-atur,57,0.125,604,11,2.379076587699056
-atur,57,0.0625,302,9,2.394774006703469
-atur,58,1.0,4826,15,2.3809002203673897
-atur,58,0.5,2413,12,2.372194812654
-atur,58,0.25,1207,11,2.400081423152104
-atur,58,0.125,604,8,2.4298289045483275
-atur,58,0.0625,302,10,2.466599980252088
-atur,59,1.0,4826,14,2.40822316198167
-atur,59,0.5,2413,11,2.362777349297408
-atur,59,0.25,1207,13,2.4316304270929194
-atur,59,0.125,604,9,2.3690555833544273
-atur,59,0.0625,302,8,2.308528823398215
-atur,60,1.0,4826,16,2.37776129458354
-atur,60,0.5,2413,13,2.3868398753084623
-atur,60,0.25,1207,11,2.419917246128946
-atur,60,0.125,604,8,2.4091085769568426
-atur,60,0.0625,302,9,2.4917711046176736
-atur,61,1.0,4826,15,2.398882814292879
-atur,61,0.5,2413,12,2.3847543170888352
-atur,61,0.25,1207,11,2.3758362414944845
-atur,61,0.125,604,8,2.407549905050364
-atur,61,0.0625,302,8,2.305543666935871
-atur,62,1.0,4826,14,2.3907549310426304
-atur,62,0.5,2413,11,2.369546644058434
-atur,62,0.25,1207,10,2.370071817104225
-atur,62,0.125,604,7,2.348295827020323
-atur,62,0.0625,302,10,2.397177276809325
-atur,63,1.0,4826,13,2.3710206092820587
-atur,63,0.5,2413,13,2.394899480763028
-atur,63,0.25,1207,12,2.4085483158581993
-atur,63,0.125,604,9,2.395421300519272
-atur,63,0.0625,302,7,2.452865494595129
-atur,64,1.0,4826,14,2.3644657170910564
-atur,64,0.5,2413,12,2.352060401627533
-atur,64,0.25,1207,7,2.3523875567952026
-atur,64,0.125,604,10,2.400971828129629
-atur,64,0.0625,302,7,2.4146711297316665
-atur,65,1.0,4826,12,2.3814900687862774
-atur,65,0.5,2413,13,2.3718073890540223
-atur,65,0.25,1207,8,2.358439171341037
-atur,65,0.125,604,10,2.3685735904980727
-atur,65,0.0625,302,8,2.3129302720225855
-atur,66,1.0,4826,13,2.410352800316415
-atur,66,0.5,2413,13,2.4230748477604207
-atur,66,0.25,1207,10,2.3911741812266256
-atur,66,0.125,604,10,2.39047116589925
-atur,66,0.0625,302,8,2.2651925108359428
-atur,67,1.0,4826,12,2.397184973126631
-atur,67,0.5,2413,12,2.3825848492067316
-atur,67,0.25,1207,12,2.399065193741687
-atur,67,0.125,604,10,2.3923873810270817
-atur,67,0.0625,302,7,2.4309844175496407
-atur,68,1.0,4826,12,2.390050643187455
-atur,68,0.5,2413,15,2.390353497200302
-atur,68,0.25,1207,11,2.442454870422536
-atur,68,0.125,604,9,2.4002583102275596
-atur,68,0.0625,302,8,2.267267982108143
-atur,69,1.0,4826,14,2.3883564826756936
-atur,69,0.5,2413,13,2.385693346276346
-atur,69,0.25,1207,11,2.402854535075647
-atur,69,0.125,604,10,2.368839425458706
-atur,69,0.0625,302,11,2.476989127874654
-atur,70,1.0,4826,12,2.351352126125424
-atur,70,0.5,2413,12,2.4011127599187314
-atur,70,0.25,1207,10,2.4218179749014523
-atur,70,0.125,604,10,2.3475888626692676
-atur,70,0.0625,302,7,2.335439972387692
-atur,71,1.0,4826,16,2.385282188154882
-atur,71,0.5,2413,13,2.421637864782272
-atur,71,0.25,1207,10,2.3520239415106134
-atur,71,0.125,604,8,2.373478090653146
-atur,71,0.0625,302,8,2.4392669173044537
-atur,72,1.0,4826,15,2.4124493953031374
-atur,72,0.5,2413,12,2.397149433751338
-atur,72,0.25,1207,10,2.366877553207737
-atur,72,0.125,604,10,2.4290770997580524
-atur,72,0.0625,302,9,2.3574454440050343
-atur,73,1.0,4826,13,2.3831752120451477
-atur,73,0.5,2413,12,2.4206459288570152
-atur,73,0.25,1207,10,2.3841797272139984
-atur,73,0.125,604,9,2.3350032950767488
-atur,73,0.0625,302,8,2.3447327820091775
-atur,74,1.0,4826,13,2.398306534502217
-atur,74,0.5,2413,13,2.396147536606933
-atur,74,0.25,1207,9,2.3632147930357363
-atur,74,0.125,604,7,2.3544932370819565
-atur,74,0.0625,302,10,2.4998220275280167
-atur,75,1.0,4826,13,2.378538683816542
-atur,75,0.5,2413,11,2.347958471869712
-atur,75,0.25,1207,11,2.454670728342385
-atur,75,0.125,604,9,2.4125361468701336
-atur,75,0.0625,302,8,2.489047581417556
-atur,76,1.0,4826,16,2.4221530118651042
-atur,76,0.5,2413,11,2.407253506278523
-atur,76,0.25,1207,10,2.3535431660516033
-atur,76,0.125,604,11,2.4049633069588165
-atur,76,0.0625,302,8,2.28096334256237
-atur,77,1.0,4826,13,2.3707683734262623
-atur,77,0.5,2413,14,2.366942604466859
-atur,77,0.25,1207,8,2.3985935696688347
-atur,77,0.125,604,9,2.3664497724218343
-atur,77,0.0625,302,9,2.3923773049894215
-atur,78,1.0,4826,11,2.3976425128147807
-atur,78,0.5,2413,11,2.3426187195613037
-atur,78,0.25,1207,12,2.389795424500589
-atur,78,0.125,604,10,2.478101237454175
-atur,78,0.0625,302,7,2.3271481045522706
-atur,79,1.0,4826,15,2.3893434476293174
-atur,79,0.5,2413,16,2.4228187615695873
-atur,79,0.25,1207,12,2.4007440886551525
-atur,79,0.125,604,8,2.3781933534347646
-atur,79,0.0625,302,8,2.2728622327577805
-atur,80,1.0,4826,14,2.397656063094278
-atur,80,0.5,2413,11,2.379790112847164
-atur,80,0.25,1207,10,2.3828639360143207
-atur,80,0.125,604,9,2.3721197334661737
-atur,80,0.0625,302,7,2.337782560447021
-atur,81,1.0,4826,12,2.383746545748731
-atur,81,0.5,2413,14,2.407232395370723
-atur,81,0.25,1207,12,2.401792456975863
-atur,81,0.125,604,9,2.364297477812021
-atur,81,0.0625,302,9,2.4364918095427504
-atur,82,1.0,4826,14,2.3959365055496895
-atur,82,0.5,2413,11,2.369356814518106
-atur,82,0.25,1207,11,2.3615315531633336
-atur,82,0.125,604,7,2.3299324033357274
-atur,82,0.0625,302,10,2.4139632392602577
-atur,83,1.0,4826,13,2.396893411016285
-atur,83,0.5,2413,14,2.440923607067109
-atur,83,0.25,1207,11,2.3840803836967988
-atur,83,0.125,604,9,2.4088696600398736
-atur,83,0.0625,302,9,2.3599007667202296
-atur,84,1.0,4826,15,2.3952332206297147
-atur,84,0.5,2413,11,2.338332644410547
-atur,84,0.25,1207,10,2.4026999775250864
-atur,84,0.125,604,9,2.3593684431332735
-atur,84,0.0625,302,8,2.3409734718377835
-atur,85,1.0,4826,12,2.3863798519887744
-atur,85,0.5,2413,12,2.3623289933726186
-atur,85,0.25,1207,10,2.33135488408176
-atur,85,0.125,604,11,2.438479089699616
-atur,85,0.0625,302,8,2.336251017541299
-atur,86,1.0,4826,16,2.4215478625181617
-atur,86,0.5,2413,12,2.371424545411062
-atur,86,0.25,1207,12,2.3454314997563994
-atur,86,0.125,604,10,2.3325332890181034
-atur,86,0.0625,302,9,2.302092875348681
-atur,87,1.0,4826,15,2.3815092409322576
-atur,87,0.5,2413,9,2.3674166930595173
-atur,87,0.25,1207,9,2.343237158251562
-atur,87,0.125,604,7,2.3307735207956974
-atur,87,0.0625,302,7,2.3926562255654034
-atur,88,1.0,4826,14,2.392058107268636
-atur,88,0.5,2413,11,2.383674305795318
-atur,88,0.25,1207,8,2.3551722025676303
-atur,88,0.125,604,7,2.3854231569242357
-atur,88,0.0625,302,8,2.397447109333679
-atur,89,1.0,4826,14,2.396888247837099
-atur,89,0.5,2413,11,2.3935657433162074
-atur,89,0.25,1207,11,2.3877986927878183
-atur,89,0.125,604,9,2.415705857311447
-atur,89,0.0625,302,8,2.2652776870100086
-atur,90,1.0,4826,14,2.4029146707778453
-atur,90,0.5,2413,13,2.3995373725131546
-atur,90,0.25,1207,13,2.366214373716418
-atur,90,0.125,604,10,2.3079024292360923
-atur,90,0.0625,302,7,2.2670625565448543
-atur,91,1.0,4826,14,2.4005724881556207
-atur,91,0.5,2413,14,2.359834721500767
-atur,91,0.25,1207,10,2.3751366327161256
-atur,91,0.125,604,10,2.38525342266439
-atur,91,0.0625,302,7,2.361429363805735
-atur,92,1.0,4826,14,2.3894557765888966
-atur,92,0.5,2413,14,2.3658074846676103
-atur,92,0.25,1207,10,2.385315041230678
-atur,92,0.125,604,9,2.4031160547787747
-atur,92,0.0625,302,8,2.4112097064628646
-atur,93,1.0,4826,14,2.3900580384344376
-atur,93,0.5,2413,10,2.3754831649635597
-atur,93,0.25,1207,11,2.416569607124862
-atur,93,0.125,604,11,2.4546583231495314
-atur,93,0.0625,302,7,2.410496329620953
-atur,94,1.0,4826,14,2.3935931041284175
-atur,94,0.5,2413,14,2.4462065477428827
-atur,94,0.25,1207,10,2.4000997369915154
-atur,94,0.125,604,9,2.360839074798535
-atur,94,0.0625,302,9,2.3960740988058427
-atur,95,1.0,4826,15,2.3952940572814696
-atur,95,0.5,2413,11,2.35548747032895
-atur,95,0.25,1207,9,2.3251553190752947
-atur,95,0.125,604,10,2.379994173632711
-atur,95,0.0625,302,9,2.310563824333821
-atur,96,1.0,4826,15,2.3831777777228975
-atur,96,0.5,2413,13,2.4023989967235613
-atur,96,0.25,1207,13,2.426560704940703
-atur,96,0.125,604,10,2.4275937233572082
-atur,96,0.0625,302,7,2.203555612642779
-atur,97,1.0,4826,11,2.39819635706978
-atur,97,0.5,2413,14,2.4162544395477714
-atur,97,0.25,1207,11,2.3866127671385957
-atur,97,0.125,604,7,2.3452760855080355
-atur,97,0.0625,302,8,2.4348271625416134
-atur,98,1.0,4826,15,2.3864139509184517
-atur,98,0.5,2413,12,2.37490645067201
-atur,98,0.25,1207,11,2.3557426635548864
-atur,98,0.125,604,11,2.420590994317593
-atur,98,0.0625,302,7,2.335848615620596
-atur,99,1.0,4826,14,2.386336516722369
-atur,99,0.5,2413,13,2.365471864880521
-atur,99,0.25,1207,10,2.4037911159167753
-atur,99,0.125,604,9,2.35051419850129
-atur,99,0.0625,302,7,2.3965237069747665
-atur,100,1.0,4826,14,2.3887560891783566
-atur,100,0.5,2413,12,2.394344472811403
-atur,100,0.25,1207,10,2.353436722338253
-atur,100,0.125,604,9,2.4011931289244
-atur,100,0.0625,302,7,2.310048755090523
-eA,1,1.0,754,32,4.218582267654173
-eA,1,0.5,377,30,4.114453332518338
