sfx,iter,period,factor,sample_size,n_types,entropy
heit,50,1850-1914,1.0,58,20,3.8560567845072233
heit,50,1850-1914,0.5,29,14,3.3654219428812175
heit,50,1850-1914,0.25,15,11,3.240223928941852
heit,50,1850-1914,0.125,8,8,3.0
heit,50,1850-1914,0.0625,4,3,1.5
heit,51,1850-1914,1.0,58,22,4.010167835062501
heit,51,1850-1914,0.5,29,15,3.5336233414528575
heit,51,1850-1914,0.25,15,11,3.323231428797621
heit,51,1850-1914,0.125,8,8,3.0
heit,51,1850-1914,0.0625,4,3,1.5
heit,52,1850-1914,1.0,58,21,4.002811661395202
heit,52,1850-1914,0.5,29,15,3.341630358884913
heit,52,1850-1914,0.25,15,8,2.7898980954642876
heit,52,1850-1914,0.125,8,6,2.5
heit,52,1850-1914,0.0625,4,4,2.0
heit,53,1850-1914,1.0,58,22,3.9358440390006044
heit,53,1850-1914,0.5,29,14,3.483005030268012
heit,53,1850-1914,0.25,15,10,3.1068905956085193
heit,53,1850-1914,0.125,8,8,3.0
heit,53,1850-1914,0.0625,4,4,2.0
heit,54,1850-1914,1.0,58,23,3.912378687294571
heit,54,1850-1914,0.5,29,12,3.2014603048755803
heit,54,1850-1914,0.25,15,11,3.3735572622751855
heit,54,1850-1914,0.125,8,5,2.1556390622295667
heit,54,1850-1914,0.0625,4,4,2.0
heit,55,1850-1914,1.0,58,22,4.108703203637896
heit,55,1850-1914,0.5,29,17,3.788341339656749
heit,55,1850-1914,0.25,15,9,2.866247897312731
heit,55,1850-1914,0.125,8,7,2.75
heit,55,1850-1914,0.0625,4,4,2.0
heit,56,1850-1914,1.0,58,17,3.601359721478922
heit,56,1850-1914,0.5,29,12,3.15852539115708
heit,56,1850-1914,0.25,15,11,3.323231428797621
heit,56,1850-1914,0.125,8,8,3.0
heit,56,1850-1914,0.0625,4,4,2.0
heit,57,1850-1914,1.0,58,23,4.154636382722894
heit,57,1850-1914,0.5,29,17,3.853863219997787
heit,57,1850-1914,0.25,15,11,3.323231428797621
heit,57,1850-1914,0.125,8,7,2.75
heit,57,1850-1914,0.0625,4,3,1.5
heit,58,1850-1914,1.0,58,21,4.049911659944499
heit,58,1850-1914,0.5,29,14,3.4386272206886
heit,58,1850-1914,0.25,15,11,3.323231428797621
heit,58,1850-1914,0.125,8,6,2.5
heit,58,1850-1914,0.0625,4,3,1.5
heit,59,1850-1914,1.0,58,23,3.879893823520664
heit,59,1850-1914,0.5,29,18,3.922828737239166
heit,59,1850-1914,0.25,15,7,2.5492553971685
heit,59,1850-1914,0.125,8,7,2.75
heit,59,1850-1914,0.0625,4,4,2.0
heit,60,1850-1914,1.0,58,20,3.7989606847385726
heit,60,1850-1914,0.5,29,16,3.784897702756408
heit,60,1850-1914,0.25,15,8,2.4634582986483036
heit,60,1850-1914,0.125,8,5,2.1556390622295667
heit,60,1850-1914,0.0625,4,4,2.0
heit,61,1850-1914,1.0,58,22,4.131447107413473
heit,61,1850-1914,0.5,29,18,3.9488593407620445
heit,61,1850-1914,0.25,15,11,3.323231428797621
heit,61,1850-1914,0.125,8,5,2.1556390622295667
heit,61,1850-1914,0.0625,4,4,2.0
heit,62,1850-1914,1.0,58,17,3.689901581992151
heit,62,1850-1914,0.5,29,17,3.8369589098021644
heit,62,1850-1914,0.25,15,10,3.189898095464288
heit,62,1850-1914,0.125,8,6,2.4056390622295667
heit,62,1850-1914,0.0625,4,4,2.0
heit,63,1850-1914,1.0,58,20,3.7909539011746043
heit,63,1850-1914,0.5,29,15,3.702471512219745
heit,63,1850-1914,0.25,15,14,3.773557262275186
heit,63,1850-1914,0.125,8,8,3.0
heit,63,1850-1914,0.0625,4,4,2.0
heit,64,1850-1914,1.0,58,21,3.9281870160596837
heit,64,1850-1914,0.5,29,13,3.1776687208792764
heit,64,1850-1914,0.25,15,9,2.8159220638351665
heit,64,1850-1914,0.125,8,6,2.5
heit,64,1850-1914,0.0625,4,1,0.0
heit,65,1850-1914,1.0,58,19,3.6982528600947147
heit,65,1850-1914,0.5,29,15,3.6074753914554885
heit,65,1850-1914,0.25,15,9,2.866247897312731
heit,65,1850-1914,0.125,8,5,2.1556390622295667
heit,65,1850-1914,0.0625,4,3,1.5
heit,66,1850-1914,1.0,58,22,4.079783962200549
heit,66,1850-1914,0.5,29,15,3.4781184975067605
heit,66,1850-1914,0.25,15,11,3.240223928941852
heit,66,1850-1914,0.125,8,8,3.0
heit,66,1850-1914,0.0625,4,3,1.5
heit,67,1850-1914,1.0,58,22,3.953193720730071
heit,67,1850-1914,0.5,29,17,3.6335059949783672
heit,67,1850-1914,0.25,15,10,3.189898095464288
heit,67,1850-1914,0.125,8,6,2.5
heit,67,1850-1914,0.0625,4,3,1.5
heit,68,1850-1914,1.0,58,18,3.832721995428808
heit,68,1850-1914,0.5,29,16,3.788341339656749
heit,68,1850-1914,0.25,15,10,3.139572261986723
heit,68,1850-1914,0.125,8,8,3.0
heit,68,1850-1914,0.0625,4,4,2.0
heit,69,1850-1914,1.0,58,18,3.784223564526964
heit,69,1850-1914,0.5,29,17,3.8369589098021644
heit,69,1850-1914,0.25,15,11,3.132914563979398
heit,69,1850-1914,0.125,8,7,2.75
heit,69,1850-1914,0.0625,4,3,1.5
heit,70,1850-1914,1.0,58,14,3.475071930930478
heit,70,1850-1914,0.5,29,16,3.8833374604210062
heit,70,1850-1914,0.25,15,8,2.706890595608519
heit,70,1850-1914,0.125,8,6,2.4056390622295667
heit,70,1850-1914,0.0625,4,2,1.0
heit,71,1850-1914,1.0,58,19,3.7830750073109902
heit,71,1850-1914,0.5,29,18,4.021268494903765
heit,71,1850-1914,0.25,15,10,2.9995812306460645
heit,71,1850-1914,0.125,8,8,3.0
heit,71,1850-1914,0.0625,4,3,1.5
heit,72,1850-1914,1.0,58,24,3.9643207550967574
heit,72,1850-1914,0.5,29,17,3.8143719431796264
heit,72,1850-1914,0.25,15,13,3.640223928941852
heit,72,1850-1914,0.125,8,4,1.811278124459133
heit,72,1850-1914,0.0625,4,3,1.5
heit,73,1850-1914,1.0,58,24,4.169566326404512
heit,73,1850-1914,0.5,29,14,3.4646578242114785
heit,73,1850-1914,0.25,15,8,2.7898980954642876
heit,73,1850-1914,0.125,8,5,2.1556390622295667
heit,73,1850-1914,0.0625,4,4,2.0
heit,74,1850-1914,1.0,58,22,4.108257832104053
heit,74,1850-1914,0.5,29,14,3.4386272206886
heit,74,1850-1914,0.25,15,10,3.189898095464288
heit,74,1850-1914,0.125,8,7,2.75
heit,74,1850-1914,0.0625,4,4,2.0
heit,75,1850-1914,1.0,58,23,3.959575898403078
heit,75,1850-1914,0.5,29,16,3.71937582241537
heit,75,1850-1914,0.25,15,12,3.506890595608519
heit,75,1850-1914,0.125,8,7,2.75
heit,75,1850-1914,0.0625,4,3,1.5
heit,76,1850-1914,1.0,58,24,4.0702122973394514
heit,76,1850-1914,0.5,29,13,3.4366264796491706
heit,76,1850-1914,0.25,15,12,3.506890595608519
heit,76,1850-1914,0.125,8,7,2.75
heit,76,1850-1914,0.0625,4,4,2.0
heit,77,1850-1914,1.0,58,22,4.051633478394669
heit,77,1850-1914,0.5,29,12,3.205700065441585
heit,77,1850-1914,0.25,15,10,3.240223928941852
heit,77,1850-1914,0.125,8,6,2.5
heit,77,1850-1914,0.0625,4,3,1.5
heit,78,1850-1914,1.0,58,20,3.6896728152965492
heit,78,1850-1914,0.5,29,14,3.512479270691231
heit,78,1850-1914,0.25,15,12,3.506890595608519
heit,78,1850-1914,0.125,8,6,2.5
heit,78,1850-1914,0.0625,4,4,2.0
heit,79,1850-1914,1.0,58,20,3.7395164039808484
heit,79,1850-1914,0.5,29,13,3.3147090122943483
heit,79,1850-1914,0.25,15,10,3.1068905956085193
heit,79,1850-1914,0.125,8,5,2.1556390622295667
heit,79,1850-1914,0.0625,4,4,2.0
heit,80,1850-1914,1.0,58,22,4.046817783667205
heit,80,1850-1914,0.5,29,13,3.2036993244021548
heit,80,1850-1914,0.25,15,9,3.006238928653389
heit,80,1850-1914,0.125,8,7,2.75
heit,80,1850-1914,0.0625,4,4,2.0
heit,81,1850-1914,1.0,58,24,4.072403015656241
heit,81,1850-1914,0.5,29,14,3.6209360647507705
heit,81,1850-1914,0.25,15,13,3.640223928941852
heit,81,1850-1914,0.125,8,6,2.5
heit,81,1850-1914,0.0625,4,4,2.0
heit,82,1850-1914,1.0,58,20,3.939733047434789
heit,82,1850-1914,0.5,29,18,3.8833374604210054
heit,82,1850-1914,0.25,15,11,3.3735572622751855
heit,82,1850-1914,0.125,8,6,2.4056390622295667
heit,82,1850-1914,0.0625,4,4,2.0
heit,83,1850-1914,1.0,58,22,3.9075453684984662
heit,83,1850-1914,0.5,29,14,3.4646578242114785
heit,83,1850-1914,0.25,15,8,2.555913095175825
heit,83,1850-1914,0.125,8,6,2.4056390622295667
heit,83,1850-1914,0.0625,4,4,2.0
heit,84,1850-1914,1.0,58,21,3.9086939257144393
heit,84,1850-1914,0.5,29,16,3.715932185515029
heit,84,1850-1914,0.25,15,11,3.3735572622751855
heit,84,1850-1914,0.125,8,6,2.4056390622295667
heit,84,1850-1914,0.0625,4,3,1.5
heit,85,1850-1914,1.0,58,20,4.01715071977398
heit,85,1850-1914,0.5,29,16,3.6194931688898606
heit,85,1850-1914,0.25,15,7,2.4729055953200563
heit,85,1850-1914,0.125,8,8,3.0
heit,85,1850-1914,0.0625,4,3,1.5
heit,86,1850-1914,1.0,58,21,3.919284223343578
heit,86,1850-1914,0.5,29,15,3.315599755362035
heit,86,1850-1914,0.25,15,9,2.739572261986723
heit,86,1850-1914,0.125,8,8,3.0
heit,86,1850-1914,0.0625,4,4,2.0
heit,87,1850-1914,1.0,58,22,3.8144939286158452
heit,87,1850-1914,0.5,29,14,3.483005030268012
heit,87,1850-1914,0.25,15,9,2.9232314287976213
heit,87,1850-1914,0.125,8,7,2.75
heit,87,1850-1914,0.0625,4,4,2.0
heit,88,1850-1914,1.0,58,20,3.7279499629493995
heit,88,1850-1914,0.5,29,17,3.853863219997787
heit,88,1850-1914,0.25,15,7,2.0049355947431313
heit,88,1850-1914,0.125,8,6,2.4056390622295667
heit,88,1850-1914,0.0625,4,4,2.0
heit,89,1850-1914,1.0,58,22,4.024008946121974
heit,89,1850-1914,0.5,29,16,3.676440908696869
heit,89,1850-1914,0.25,15,6,2.3655962303576024
heit,89,1850-1914,0.125,8,6,2.5
heit,89,1850-1914,0.0625,4,3,1.5
heit,90,1850-1914,1.0,58,23,3.814766886336025
heit,90,1850-1914,0.5,29,14,3.414039513026633
heit,90,1850-1914,0.25,15,10,3.189898095464288
heit,90,1850-1914,0.125,8,7,2.75
heit,90,1850-1914,0.0625,4,4,2.0
heit,91,1850-1914,1.0,58,21,3.90681517011123
heit,91,1850-1914,0.5,29,16,3.590571081259866
heit,91,1850-1914,0.25,15,10,3.1068905956085193
heit,91,1850-1914,0.125,8,3,1.2987949406953987
heit,91,1850-1914,0.0625,4,3,1.5
heit,92,1850-1914,1.0,58,19,3.7195451175526
heit,92,1850-1914,0.5,29,14,3.6209360647507705
heit,92,1850-1914,0.25,15,13,3.640223928941852
heit,92,1850-1914,0.125,8,6,2.4056390622295667
heit,92,1850-1914,0.0625,4,3,1.5
heit,93,1850-1914,1.0,58,21,3.821897411984157
heit,93,1850-1914,0.5,29,15,3.452640046777107
heit,93,1850-1914,0.25,15,9,2.9232314287976213
heit,93,1850-1914,0.125,8,5,2.0
heit,93,1850-1914,0.0625,4,4,2.0
heit,94,1850-1914,1.0,58,16,3.313203798682421
heit,94,1850-1914,0.5,29,16,3.71937582241537
heit,94,1850-1914,0.25,15,10,2.9995812306460645
heit,94,1850-1914,0.125,8,7,2.75
heit,94,1850-1914,0.0625,4,3,1.5
heit,95,1850-1914,1.0,58,20,3.8080869780658277
heit,95,1850-1914,0.5,29,15,3.4955749604956075
heit,95,1850-1914,0.25,15,11,3.132914563979398
heit,95,1850-1914,0.125,8,8,3.0
heit,95,1850-1914,0.0625,4,4,2.0
heit,96,1850-1914,1.0,58,21,3.5784465225661126
heit,96,1850-1914,0.5,29,18,4.004364184708141
heit,96,1850-1914,0.25,15,12,3.506890595608519
heit,96,1850-1914,0.125,8,7,2.75
heit,96,1850-1914,0.0625,4,4,2.0
heit,97,1850-1914,1.0,58,23,4.099529600609629
heit,97,1850-1914,0.5,29,12,3.103020547210982
heit,97,1850-1914,0.25,15,9,2.9232314287976213
heit,97,1850-1914,0.125,8,8,3.0
heit,97,1850-1914,0.0625,4,4,2.0
heit,98,1850-1914,1.0,58,23,3.974892790477569
heit,98,1850-1914,0.5,29,19,3.797467632984003
heit,98,1850-1914,0.25,15,9,3.006238928653389
heit,98,1850-1914,0.125,8,8,3.0
heit,98,1850-1914,0.0625,4,2,0.8112781244591328
heit,99,1850-1914,1.0,58,21,3.9232741087730094
heit,99,1850-1914,0.5,29,15,3.58144478793261
heit,99,1850-1914,0.25,15,9,3.006238928653389
heit,99,1850-1914,0.125,8,5,2.25
heit,99,1850-1914,0.0625,4,4,2.0
heit,100,1850-1914,1.0,58,19,3.7489720482748066
heit,100,1850-1914,0.5,29,20,4.047299098426642
heit,100,1850-1914,0.25,15,10,3.056564762130954
heit,100,1850-1914,0.125,8,7,2.75
heit,100,1850-1914,0.0625,4,4,2.0
ung,1,1482-1549,1.0,230,56,4.8341099686090905
ung,1,1482-1549,0.5,115,43,4.684763852850641
ung,1,1482-1549,0.25,58,25,4.107138322340767
ung,1,1482-1549,0.125,29,19,3.9523029776623844
ung,1,1482-1549,0.0625,15,9,2.866247897312731
ung,2,1482-1549,1.0,230,53,4.7664641443098095
ung,2,1482-1549,0.5,115,43,4.795280473108436
ung,2,1482-1549,0.25,58,26,4.273267150330417
ung,2,1482-1549,0.125,29,20,4.159199529386522
ung,2,1482-1549,0.0625,15,11,3.3735572622751855
ung,3,1482-1549,1.0,230,58,5.006739842493369
ung,3,1482-1549,0.5,115,48,4.934717991432245
ung,3,1482-1549,0.25,58,33,4.680329917131052
ung,3,1482-1549,0.125,29,16,3.590571081259866
ung,3,1482-1549,0.0625,15,12,3.456564762130954
ung,4,1482-1549,1.0,230,56,4.975313275645731
ung,4,1482-1549,0.5,115,47,4.8971577087584865
ung,4,1482-1549,0.25,58,28,4.367218437066596
ung,4,1482-1549,0.125,29,21,4.211260736432279
ung,4,1482-1549,0.0625,15,10,3.139572261986723
ung,5,1482-1549,1.0,230,52,4.844697832712003
ung,5,1482-1549,0.5,115,45,4.963100895525045
ung,5,1482-1549,0.25,58,29,4.572992632834798
ung,5,1482-1549,0.125,29,16,3.6335059949783672
ung,5,1482-1549,0.0625,15,10,2.872905595320056
ung,6,1482-1549,1.0,230,55,4.8915033747334675
ung,6,1482-1549,0.5,115,38,4.46709176191657
ung,6,1482-1549,0.25,58,30,4.557534064692733
ung,6,1482-1549,0.125,29,22,4.185230132909401
ung,6,1482-1549,0.0625,15,10,3.139572261986723
ung,7,1482-1549,1.0,230,49,4.685275025522239
ung,7,1482-1549,0.5,115,41,4.646865183698217
ung,7,1482-1549,0.25,58,28,4.231730668964462
ung,7,1482-1549,0.125,29,23,4.418157288156416
ung,7,1482-1549,0.0625,15,9,2.955913095175825
ung,8,1482-1549,1.0,230,57,4.681604601254403
ung,8,1482-1549,0.5,115,43,4.823155920246213
ung,8,1482-1549,0.25,58,25,3.956866124326013
ung,8,1482-1549,0.125,29,16,3.460418063645475
ung,8,1482-1549,0.0625,15,8,2.872905595320056
ung,9,1482-1549,1.0,230,55,4.894446283289454
ung,9,1482-1549,0.5,115,41,4.595655802538376
ung,9,1482-1549,0.25,58,31,4.5061943055774325
ung,9,1482-1549,0.125,29,20,4.185230132909401
ung,9,1482-1549,0.0625,15,12,3.456564762130954
ung,10,1482-1549,1.0,230,59,4.884612008699314
ung,10,1482-1549,0.5,115,45,4.792137835625454
ung,10,1482-1549,0.25,58,30,4.361725757917039
ung,10,1482-1549,0.125,29,15,3.6074753914554885
ung,10,1482-1549,0.0625,15,11,3.240223928941852
ung,11,1482-1549,1.0,230,59,5.146765966265559
ung,11,1482-1549,0.5,115,41,4.805141892816839
ung,11,1482-1549,0.25,58,26,4.210057973742387
ung,11,1482-1549,0.125,29,20,4.047299098426642
ung,11,1482-1549,0.0625,15,11,3.323231428797621
ung,12,1482-1549,1.0,230,57,4.9595956921449895
ung,12,1482-1549,0.5,115,42,4.827984804082015
ung,12,1482-1549,0.25,58,21,4.024904955274111
ung,12,1482-1549,0.125,29,16,3.715932185515029
ung,12,1482-1549,0.0625,15,10,3.189898095464288
ung,13,1482-1549,1.0,230,45,4.482793264483184
ung,13,1482-1549,0.5,115,43,4.90217670821801
ung,13,1482-1549,0.25,58,25,4.167651684484335
ung,13,1482-1549,0.125,29,20,4.043855461526302
ung,13,1482-1549,0.0625,15,11,3.323231428797621
ung,14,1482-1549,1.0,230,59,5.129738498715403
ung,14,1482-1549,0.5,115,41,4.635908810896291
ung,14,1482-1549,0.25,58,25,4.113616110924571
ung,14,1482-1549,0.125,29,16,3.784897702756408
ung,14,1482-1549,0.0625,15,11,3.323231428797621
ung,15,1482-1549,1.0,230,54,4.68505361510712
ung,15,1482-1549,0.5,115,35,4.536372320840459
ung,15,1482-1549,0.25,58,27,4.167948869321919
ung,15,1482-1549,0.125,29,21,4.280226253673658
ung,15,1482-1549,0.0625,15,10,3.189898095464288
ung,16,1482-1549,1.0,230,61,5.021217360702308
ung,16,1482-1549,0.5,115,42,4.852691929514668
ung,16,1482-1549,0.25,58,29,4.353080779349221
ung,16,1482-1549,0.125,29,22,4.250752013250438
ung,16,1482-1549,0.0625,15,14,3.773557262275186
ung,17,1482-1549,1.0,230,55,4.937610824001411
ung,17,1482-1549,0.5,115,43,4.489756441250923
ung,17,1482-1549,0.25,58,31,4.659260522104631
ung,17,1482-1549,0.125,29,18,3.9523029776623853
ung,17,1482-1549,0.0625,15,12,3.3735572622751855
ung,18,1482-1549,1.0,230,54,4.844887805805028
ung,18,1482-1549,0.5,115,38,4.5607510569063265
ung,18,1482-1549,0.25,58,29,4.460816125478305
ung,18,1482-1549,0.125,29,19,4.047299098426643
ung,18,1482-1549,0.0625,15,13,3.640223928941852
ung,19,1482-1549,1.0,230,52,4.832098507399663
ung,19,1482-1549,0.5,115,40,4.6493296958734565
ung,19,1482-1549,0.25,58,30,4.434134912058759
ung,19,1482-1549,0.125,29,19,4.07332970194952
ung,19,1482-1549,0.0625,15,12,3.506890595608519
ung,20,1482-1549,1.0,230,59,4.9951115881911985
ung,20,1482-1549,0.5,115,38,4.576872442621819
ung,20,1482-1549,0.25,58,28,4.270571335885954
ung,20,1482-1549,0.125,29,15,3.525939943986513
ung,20,1482-1549,0.0625,15,9,2.5967916319816364
ung,21,1482-1549,1.0,230,55,4.75164652902494
ung,21,1482-1549,0.5,115,45,4.78657017172334
ung,21,1482-1549,0.25,58,32,4.525687395922677
ung,21,1482-1549,0.125,29,20,4.142295219190899
ung,21,1482-1549,0.0625,15,9,3.006238928653389
ung,22,1482-1549,1.0,230,63,4.922270719626807
ung,22,1482-1549,0.5,115,38,4.525034730069335
ung,22,1482-1549,0.25,58,28,4.346543266171587
ung,22,1482-1549,0.125,29,18,3.641284011846734
ung,22,1482-1549,0.0625,15,9,2.9232314287976213
ung,23,1482-1549,1.0,230,57,4.779981398847409
ung,23,1482-1549,0.5,115,42,4.650735844667501
ung,23,1482-1549,0.25,58,31,4.572992632834798
ung,23,1482-1549,0.125,29,23,4.375222374437915
ung,23,1482-1549,0.0625,15,11,3.323231428797621
ung,24,1482-1549,1.0,230,52,4.749868477667944
ung,24,1482-1549,0.5,115,34,4.376205652789112
ung,24,1482-1549,0.25,58,29,4.354273973338943
ung,24,1482-1549,0.125,29,17,3.740519893176996
ung,24,1482-1549,0.0625,15,13,3.640223928941852
ung,25,1482-1549,1.0,230,57,4.965600112701698
ung,25,1482-1549,0.5,115,44,4.980607577858478
ung,25,1482-1549,0.25,58,36,4.72782797751318
ung,25,1482-1549,0.125,29,22,4.306256857196535
ung,25,1482-1549,0.0625,15,11,3.323231428797621
ung,26,1482-1549,1.0,230,58,4.926372379597319
ung,26,1482-1549,0.5,115,45,4.8839366231526675
ung,26,1482-1549,0.25,58,29,4.471711546956743
ung,26,1482-1549,0.125,29,17,3.616601684782744
ung,26,1482-1549,0.0625,15,12,3.3735572622751855
ung,27,1482-1549,1.0,230,52,4.943322132636879
ung,27,1482-1549,0.5,115,42,4.9146810279638835
ung,27,1482-1549,0.25,58,28,4.167773669920553
ung,27,1482-1549,0.125,29,21,4.155755892486182
ung,27,1482-1549,0.0625,15,10,2.9995812306460645
ung,28,1482-1549,1.0,230,54,4.768939696518823
ung,28,1482-1549,0.5,115,41,4.656150038325829
ung,28,1482-1549,0.25,58,27,4.213327049421046
ung,28,1482-1549,0.125,29,16,3.71937582241537
ung,28,1482-1549,0.0625,15,10,3.1068905956085193
ung,29,1482-1549,1.0,230,57,4.9436624526966035
ung,29,1482-1549,0.5,115,38,4.610811220899156
ung,29,1482-1549,0.25,58,31,4.366393265948245
ung,29,1482-1549,0.125,29,19,4.07332970194952
ung,29,1482-1549,0.0625,15,10,3.189898095464288
ung,30,1482-1549,1.0,230,61,5.071478461823247
ung,30,1482-1549,0.5,115,39,4.458384962872612
ung,30,1482-1549,0.25,58,26,4.217890196084674
ung,30,1482-1549,0.125,29,24,4.513153408920676
ung,30,1482-1549,0.0625,15,9,2.5967916319816364
ung,31,1482-1549,1.0,230,57,4.949391316857121
ung,31,1482-1549,0.5,115,39,4.62027441207302
ung,31,1482-1549,0.25,58,28,4.417230601863137
ung,31,1482-1549,0.125,29,19,3.8234982365068824
ung,31,1482-1549,0.0625,15,12,3.506890595608519
ung,32,1482-1549,1.0,230,58,5.005858755316908
ung,32,1482-1549,0.5,115,33,4.280385648815703
ung,32,1482-1549,0.25,58,27,4.257556034124516
ung,32,1482-1549,0.125,29,21,4.11282097876768
ung,32,1482-1549,0.0625,15,11,3.3735572622751855
ung,33,1482-1549,1.0,230,54,4.816607383930822
ung,33,1482-1549,0.5,115,46,4.828646176430033
ung,33,1482-1549,0.25,58,25,4.230284926910905
ung,33,1482-1549,0.125,29,23,4.375222374437915
ung,33,1482-1549,0.0625,15,12,3.506890595608519
ung,34,1482-1549,1.0,230,60,4.967113030251162
ung,34,1482-1549,0.5,115,43,4.537231660168273
ung,34,1482-1549,0.25,58,28,4.153933197040765
ung,34,1482-1549,0.125,29,19,4.07332970194952
ung,34,1482-1549,0.0625,15,12,3.3735572622751855
ung,35,1482-1549,1.0,230,60,5.036491566781213
ung,35,1482-1549,0.5,115,43,4.757045083703872
ung,35,1482-1549,0.25,58,24,4.057918443508468
ung,35,1482-1549,0.125,29,21,4.25419565015078
ung,35,1482-1549,0.0625,15,12,3.506890595608519
ung,36,1482-1549,1.0,230,55,4.820750599096736
ung,36,1482-1549,0.5,115,40,4.427848480566022
ung,36,1482-1549,0.25,58,27,4.26721095191222
ung,36,1482-1549,0.125,29,19,3.904481531182632
ung,36,1482-1549,0.0625,15,13,3.640223928941852
ung,37,1482-1549,1.0,230,57,4.810714706315366
ung,37,1482-1549,0.5,115,47,4.984705869361411
ung,37,1482-1549,0.25,58,33,4.623777392964229
ung,37,1482-1549,0.125,29,18,3.7193758224153686
ung,37,1482-1549,0.0625,15,13,3.5898980954642874
ung,38,1482-1549,1.0,230,56,4.861932556158398
ung,38,1482-1549,0.5,115,44,4.878420353443294
ung,38,1482-1549,0.25,58,29,4.313506249604456
ung,38,1482-1549,0.125,29,20,4.043855461526302
ung,38,1482-1549,0.0625,15,9,2.9232314287976213
ung,39,1482-1549,1.0,230,58,4.8638536123070795
ung,39,1482-1549,0.5,115,42,4.738279111700231
ung,39,1482-1549,0.25,58,32,4.666266935148887
ung,39,1482-1549,0.125,29,20,4.159199529386522
ung,39,1482-1549,0.0625,15,10,3.1068905956085193
ung,40,1482-1549,1.0,230,57,4.852059925544237
ung,40,1482-1549,0.5,115,40,4.785853509008212
ung,40,1482-1549,0.25,58,28,4.182510790132163
ung,40,1482-1549,0.125,29,18,3.8094854104183753
ung,40,1482-1549,0.0625,15,10,2.872905595320056
ung,41,1482-1549,1.0,230,56,4.835100124101625
ung,41,1482-1549,0.5,115,41,4.744561951530422
ung,41,1482-1549,0.25,58,28,4.29224403110803
ung,41,1482-1549,0.125,29,18,3.9523029776623853
ung,41,1482-1549,0.0625,15,11,3.323231428797621
ung,42,1482-1549,1.0,230,58,5.019888191664294
ung,42,1482-1549,0.5,115,45,4.975477791887962
ung,42,1482-1549,0.25,58,27,4.242198981157381
ung,42,1482-1549,0.125,29,17,3.788341339656749
ung,42,1482-1549,0.0625,15,11,3.323231428797621
ung,43,1482-1549,1.0,230,60,4.9820434802962925
ung,43,1482-1549,0.5,115,44,4.7855926597696765
ung,43,1482-1549,0.25,58,23,3.989145749737094
ung,43,1482-1549,0.125,29,18,3.8798938235206655
ung,43,1482-1549,0.0625,15,9,2.739572261986723
ung,44,1482-1549,1.0,230,56,4.810296421684169
ung,44,1482-1549,0.5,115,43,4.626446671168992
ung,44,1482-1549,0.25,58,23,4.003161422018247
ung,44,1482-1549,0.125,29,17,3.740519893176996
ung,44,1482-1549,0.0625,15,11,3.240223928941852
ung,45,1482-1549,1.0,230,61,4.888656649590392
ung,45,1482-1549,0.5,115,47,4.731063351112361
ung,45,1482-1549,0.25,58,29,4.265260366766448
ung,45,1482-1549,0.125,29,20,4.060759771721925
ung,45,1482-1549,0.0625,15,14,3.773557262275186
ung,46,1482-1549,1.0,230,59,4.9703599315763105
ung,46,1482-1549,0.5,115,34,4.2317724215081585
ung,46,1482-1549,0.25,58,31,4.578001151032269
ung,46,1482-1549,0.125,29,19,3.8234982365068824
ung,46,1482-1549,0.0625,15,10,3.139572261986723
ung,47,1482-1549,1.0,230,53,4.798278302043283
ung,47,1482-1549,0.5,115,37,4.610058203492503
ung,47,1482-1549,0.25,58,30,4.256808211668637
ung,47,1482-1549,0.125,29,15,3.5519705475093915
ung,47,1482-1549,0.0625,15,9,3.1068905956085184
ung,48,1482-1549,1.0,230,54,4.81025120384638
ung,48,1482-1549,0.5,115,39,4.551016278222914
ung,48,1482-1549,0.25,58,31,4.634951737031924
ung,48,1482-1549,0.125,29,20,4.086790375244802
ung,48,1482-1549,0.0625,15,10,3.189898095464288
ung,49,1482-1549,1.0,230,57,4.934311642239041
