lemma,unique_candidates,pos,lemma_freq,base_freq
Groupie,group,ADJ.,400,0
Groupie,groupisch,ADJ.,400,0
Gerontokratie,gerontokrat,ADJ.,11,0
Gerontokratie,gerontokratisch,ADJ.,11,4
Serologie,serolog,ADJ.,34,0
Serologie,serologisch,ADJ.,34,187
Planie,plan,ADJ.,16,0
Planie,planisch,ADJ.,16,0
Lotterie,lotter,ADJ.,715,0
Lotterie,lotterisch,ADJ.,715,0
Orthodoxie,orthodox,ADJ.,448,2827
Orthodoxie,orthodoxisch,ADJ.,448,0
Diphtherie,diphther,ADJ.,256,0
Diphtherie,diphtherisch,ADJ.,256,0
Unterkategorie,unterkategor,ADJ.,836,0
Unterkategorie,unterkategorisch,ADJ.,836,0
Topologie,topolog,ADJ.,367,0
Topologie,topologisch,ADJ.,367,196
Entropie,entrop,ADJ.,535,0
